Date,High,Low,Open,Close,Volume,Adj Close
2016-01-04,42.07500076293945,41.095001220703125,41.900001525878906,41.755001068115234,1748400.0,39.24412155151367
2016-01-05,41.94499969482422,41.189998626708984,41.72999954223633,41.400001525878906,1461300.0,38.910465240478516
2016-01-06,41.560001373291016,40.81999969482422,41.06999969482422,41.20500183105469,2054900.0,38.72719192504883
2016-01-07,40.939998626708984,40.310001373291016,40.60499954223633,40.540000915527344,1332100.0,38.102176666259766
2016-01-08,41.525001525878906,40.529998779296875,40.744998931884766,41.029998779296875,2102900.0,38.56271743774414
2016-01-11,41.474998474121094,40.70500183105469,41.130001068115234,41.310001373291016,1504900.0,38.82587814331055
2016-01-12,41.90999984741211,41.3849983215332,41.60499954223633,41.8650016784668,2908400.0,39.347503662109375
2016-01-13,41.380001068115234,39.23500061035156,41.06999969482422,39.32500076293945,5915800.0,36.96023941040039
2016-01-14,39.83000183105469,39.05500030517578,39.525001525878906,39.1150016784668,3266600.0,36.76287841796875
2016-01-15,39.5099983215332,38.505001068115234,38.505001068115234,39.46500015258789,1807700.0,37.09182357788086
2016-01-19,40.06999969482422,39.244998931884766,39.72999954223633,39.47999954223633,1086200.0,37.105926513671875
2016-01-20,39.39500045776367,38.42499923706055,39.0,39.2599983215332,1191200.0,36.8991584777832
2016-01-21,39.89500045776367,38.904998779296875,39.220001220703125,39.60499954223633,1035000.0,37.22340393066406
2016-01-22,40.65999984741211,39.689998626708984,40.0,40.53499984741211,1158700.0,38.09748077392578
2016-01-25,40.290000915527344,39.63999938964844,40.17499923706055,39.724998474121094,1033100.0,37.33618927001953
2016-01-26,40.369998931884766,39.755001068115234,39.970001220703125,40.154998779296875,1159400.0,37.74033737182617
2016-01-27,40.83000183105469,40.005001068115234,40.22999954223633,40.255001068115234,1722800.0,37.83431625366211
2016-01-28,40.974998474121094,40.165000915527344,40.44499969482422,40.79499816894531,2016000.0,38.34183883666992
2016-01-29,42.0099983215332,40.70500183105469,40.810001373291016,42.0,1452700.0,39.474388122558594
2016-02-01,42.54999923706055,41.654998779296875,41.77000045776367,42.53499984741211,1810100.0,39.97721481323242
2016-02-02,43.0,41.875,42.11000061035156,42.88999938964844,2316900.0,40.31086349487305
2016-02-03,43.64500045776367,42.66999816894531,43.119998931884766,43.53499984741211,1742500.0,40.917083740234375
2016-02-04,43.814998626708984,42.9900016784668,43.5,43.369998931884766,1359600.0,40.76200485229492
2016-02-05,43.68000030517578,42.95000076293945,43.244998931884766,43.45000076293945,1422100.0,40.837196350097656
2016-02-08,43.73500061035156,42.595001220703125,42.790000915527344,43.625,1508500.0,41.00166702270508
2016-02-09,44.41999816894531,43.15999984741211,43.314998626708984,44.244998931884766,1355500.0,41.584388732910156
2016-02-10,44.665000915527344,44.1349983215332,44.345001220703125,44.209999084472656,1961400.0,41.551490783691406
2016-02-11,43.60499954223633,42.415000915527344,43.29999923706055,43.310001373291016,2848400.0,41.035118103027344
2016-02-12,44.404998779296875,43.18000030517578,43.595001220703125,44.290000915527344,1929000.0,41.96364974975586
2016-02-16,44.869998931884766,44.01499938964844,44.5,44.81999969482422,1165900.0,42.46580123901367
2016-02-17,45.14500045776367,44.68000030517578,44.834999084472656,44.939998626708984,1210200.0,42.579498291015625
2016-02-18,45.0,44.56999969482422,45.0,44.755001068115234,1400400.0,42.40422439575195
2016-02-19,44.91999816894531,44.20000076293945,44.52000045776367,44.70500183105469,2087500.0,42.35685348510742
2016-02-22,45.28499984741211,44.83000183105469,45.07500076293945,45.084999084472656,730600.0,42.71687698364258
2016-02-23,45.57500076293945,44.93000030517578,44.96500015258789,45.459999084472656,690000.0,43.07218551635742
2016-02-24,45.845001220703125,45.150001525878906,45.150001525878906,45.810001373291016,997000.0,43.403804779052734
2016-02-25,46.20000076293945,45.665000915527344,45.89500045776367,46.10499954223633,992100.0,43.683311462402344
2016-02-26,46.36000061035156,45.5,46.150001525878906,45.849998474121094,1806200.0,43.44169616699219
2016-02-29,46.13999938964844,45.25,45.70000076293945,45.380001068115234,1147900.0,42.996395111083984
2016-03-01,45.89500045776367,45.3650016784668,45.595001220703125,45.4900016784668,961100.0,43.100608825683594
2016-03-02,45.689998626708984,45.02000045776367,45.31999969482422,45.67499923706055,733400.0,43.27589797973633
2016-03-03,45.880001068115234,45.30500030517578,45.69499969482422,45.875,803300.0,43.46539306640625
2016-03-04,45.95000076293945,45.4900016784668,45.665000915527344,45.88999938964844,1204600.0,43.47959899902344
2016-03-07,45.77000045776367,45.064998626708984,45.619998931884766,45.32500076293945,1083600.0,42.94427490234375
2016-03-08,45.970001220703125,45.060001373291016,45.29999923706055,45.46500015258789,854900.0,43.07693099975586
2016-03-09,45.939998626708984,44.970001220703125,45.6349983215332,45.084999084472656,1073700.0,42.71687698364258
2016-03-10,45.3650016784668,44.685001373291016,45.255001068115234,45.150001525878906,745100.0,42.778472900390625
2016-03-11,45.52000045776367,45.02000045776367,45.45000076293945,45.4900016784668,1167400.0,43.100608825683594
