Date,High,Low,Open,Close,Volume,Adj Close
2016-01-04,272.1499938964844,268.989990234375,271.1600036621094,271.7099914550781,477400.0,264.9019775390625
2016-01-05,275.94000244140625,271.3999938964844,272.45001220703125,274.04998779296875,363000.0,267.1833801269531
2016-01-06,274.6000061035156,269.17999267578125,271.32000732421875,270.17999267578125,514300.0,263.4103698730469
2016-01-07,269.9800109863281,261.5400085449219,266.94000244140625,262.0299987792969,605100.0,255.4645538330078
2016-01-08,264.3699951171875,256.75,263.0199890136719,257.010009765625,583700.0,250.5703887939453
2016-01-11,258.0199890136719,250.97999572753906,257.2699890136719,253.1199951171875,824800.0,246.77780151367188
2016-01-12,258.19000244140625,251.6699981689453,255.63999938964844,257.2900085449219,457600.0,250.84336853027344
2016-01-13,258.69000244140625,247.7100067138672,258.69000244140625,248.58999633789062,496100.0,242.361328125
2016-01-14,258.0299987792969,247.2100067138672,249.0500030517578,256.239990234375,824600.0,249.81964111328125
2016-01-15,256.2300109863281,247.2100067138672,247.2100067138672,251.27999877929688,747700.0,244.98391723632812
2016-01-19,257.04998779296875,248.49000549316406,255.2100067138672,251.97000122070312,778000.0,245.65664672851562
2016-01-20,249.08999633789062,237.10000610351562,247.22000122070312,246.97000122070312,719200.0,240.7819061279297
2016-01-21,252.9600067138672,245.7100067138672,247.00999450683594,248.80999755859375,509900.0,242.5758056640625
2016-01-22,254.41000366210938,247.6999969482422,252.60000610351562,249.22000122070312,646700.0,242.97555541992188
2016-01-25,249.6699981689453,244.60000610351562,248.5800018310547,245.38999938964844,488600.0,239.2415008544922
2016-01-26,250.82000732421875,243.6199951171875,246.0500030517578,249.60000610351562,930900.0,243.34603881835938
2016-01-27,253.07000732421875,245.63999938964844,249.13999938964844,246.8000030517578,757800.0,240.61619567871094
2016-01-28,231.39999389648438,197.8300018310547,226.10000610351562,199.0,3380900.0,194.0138397216797
2016-01-29,215.7899932861328,199.08999633789062,199.5500030517578,199.7899932861328,2661800.0,194.78402709960938
2016-02-01,209.33999633789062,198.86000061035156,200.0,206.55999755859375,1502700.0,201.38442993164062
2016-02-02,203.8300018310547,192.77999877929688,203.72999572753906,194.2899932861328,1658100.0,189.42185974121094
2016-02-03,196.83999633789062,190.07000732421875,196.22999572753906,194.6999969482422,1429200.0,189.8216094970703
2016-02-04,198.9600067138672,192.0,193.47999572753906,197.41000366210938,1160200.0,192.4636993408203
2016-02-05,198.75999450683594,184.6699981689453,196.89999389648438,187.22000122070312,1844200.0,182.5290069580078
2016-02-08,185.05999755859375,180.41000366210938,181.44000244140625,183.74000549316406,1792200.0,179.13623046875
2016-02-09,182.83999633789062,176.6300048828125,181.2100067138672,177.1199951171875,1591100.0,172.68206787109375
2016-02-10,185.41000366210938,178.35000610351562,178.94000244140625,182.10000610351562,966600.0,177.53729248046875
2016-02-11,182.91000366210938,177.25999450683594,178.22000122070312,180.4499969482422,777600.0,175.92860412597656
2016-02-12,184.72999572753906,181.3300018310547,183.1300048828125,182.64999389648438,674300.0,178.07351684570312
2016-02-16,189.8800048828125,183.52000427246094,183.83999633789062,187.49000549316406,1145100.0,182.79226684570312
2016-02-17,194.38999938964844,187.82000732421875,188.85000610351562,192.41000366210938,788700.0,187.58897399902344
2016-02-18,201.6300048828125,195.0,195.0500030517578,197.42999267578125,863900.0,192.4832000732422
2016-02-19,204.49000549316406,195.0,197.33999633789062,204.36000061035156,1018400.0,199.2395477294922
2016-02-22,214.5,205.57000732421875,205.57000732421875,210.88999938964844,974900.0,205.60594177246094
2016-02-23,213.77000427246094,206.3699951171875,209.0,206.4600067138672,771300.0,201.28697204589844
2016-02-24,211.4600067138672,203.0,206.41000366210938,210.75999450683594,561800.0,205.4792022705078
2016-02-25,212.6999969482422,208.69000244140625,211.33999633789062,212.60000610351562,575500.0,207.2731170654297
2016-02-26,215.94000244140625,211.99000549316406,213.0500030517578,212.69000244140625,616000.0,207.36083984375
2016-02-29,214.50999450683594,210.00999450683594,213.3699951171875,210.1300048828125,718700.0,204.86497497558594
2016-03-01,213.66000366210938,209.00999450683594,212.22999572753906,213.50999450683594,986100.0,208.1602783203125
2016-03-02,215.2899932861328,210.75,212.55999755859375,214.35000610351562,831300.0,208.97927856445312
2016-03-03,218.69000244140625,213.7100067138672,215.22000122070312,216.8800048828125,596400.0,211.4458465576172
2016-03-04,218.85000610351562,214.64999389648438,218.13999938964844,216.22000122070312,641200.0,210.80238342285156
2016-03-07,220.30999755859375,214.4199981689453,214.4199981689453,219.9600067138672,900700.0,214.4486846923828
2016-03-08,219.72999572753906,212.2899932861328,218.27000427246094,212.63999938964844,789900.0,207.3120880126953
2016-03-09,213.9499969482422,209.88999938964844,213.9499969482422,213.19000244140625,645600.0,207.84829711914062
2016-03-10,214.69000244140625,206.72999572753906,213.25999450683594,208.05999755859375,760800.0,202.8468475341797
2016-03-11,211.8699951171875,208.0,211.30999755859375,211.60000610351562,940500.0,206.29815673828125
2016-03-14,216.63999938964844,210.47999572753906,215.6199951171875,214.8699951171875,759200.0,209.48622131347656
2016-03-15,217.11000061035156,208.74000549316406,212.72000122070312,210.6999969482422,820800.0,205.42071533203125
2016-03-16,209.86000061035156,204.75,208.91000366210938,207.33999633789062,1226300.0,202.14488220214844
2016-03-17,208.8800048828125,204.86000061035156,207.99000549316406,205.55999755859375,1361700.0,200.40948486328125
2016-03-18,209.3300018310547,203.0399932861328,206.0,208.6999969482422,1763700.0,203.4708251953125
2016-03-21,212.00999450683594,207.32000732421875,209.0800018310547,210.3000030517578,629300.0,205.0307159423828
2016-03-22,210.6199951171875,207.42999267578125,208.6999969482422,210.32000732421875,657400.0,205.05023193359375
2016-03-23,213.10000610351562,209.4499969482422,210.55999755859375,209.8000030517578,601400.0,204.5432586669922
2016-03-24,212.35000610351562,207.11000061035156,209.4199981689453,211.77000427246094,550300.0,206.46389770507812
2016-03-28,213.10000610351562,209.4499969482422,212.63999938964844,211.0399932861328,443200.0,205.752197265625
2016-03-29,213.36000061035156,209.27999877929688,210.10000610351562,212.77000427246094,623000.0,207.43885803222656
2016-03-30,218.0,214.25,214.4199981689453,215.9600067138672,677500.0,210.54891967773438
2016-03-31,220.6300048828125,213.8800048828125,215.32000732421875,220.0,894800.0,214.4876708984375
2016-04-01,221.82000732421875,216.5,218.69000244140625,221.1199951171875,506800.0,215.57962036132812
2016-04-04,221.5800018310547,214.5399932861328,221.1999969482422,214.7100067138672,610700.0,209.3302459716797
2016-04-05,212.16000366210938,207.63999938964844,212.0800018310547,210.0,1002100.0,204.7382049560547
2016-04-06,214.66000366210938,209.27999877929688,210.97999572753906,214.4600067138672,639800.0,209.0865020751953
2016-04-07,216.0,210.5800018310547,212.22999572753906,212.42999267578125,812700.0,207.1073455810547
2016-04-08,215.77999877929688,212.5,213.42999267578125,215.27000427246094,634000.0,209.87619018554688
2016-04-11,216.4199981689453,206.38999938964844,215.3000030517578,206.6999969482422,836200.0,201.5209197998047
2016-04-12,209.16000366210938,199.77999877929688,207.0500030517578,204.39999389648438,1158800.0,199.27854919433594
2016-04-13,215.52000427246094,204.83999633789062,206.16000366210938,215.13999938964844,950300.0,209.74945068359375
2016-04-14,216.50999450683594,212.3000030517578,213.5,214.47999572753906,887900.0,209.10598754882812
2016-04-15,215.94000244140625,213.72000122070312,215.11000061035156,214.77000427246094,447000.0,209.3887176513672
2016-04-18,215.5800018310547,212.64999389648438,213.5,215.0,593900.0,209.61297607421875
2016-04-19,216.4600067138672,208.22999572753906,215.00999450683594,211.6199951171875,864900.0,206.31764221191406
2016-04-20,218.83999633789062,211.3000030517578,212.9600067138672,217.9199981689453,1204600.0,212.4597930908203
2016-04-21,205.8699951171875,197.9600067138672,202.08999633789062,202.60000610351562,2963100.0,197.523681640625
2016-04-22,207.07000732421875,201.61000061035156,202.3300018310547,205.99000549316406,1212600.0,200.8287353515625
2016-04-25,205.3000030517578,202.5500030517578,204.66000366210938,203.89999389648438,806300.0,198.79107666015625
2016-04-26,204.24000549316406,201.02000427246094,202.49000549316406,201.67999267578125,668400.0,196.626708984375
2016-04-27,203.77999877929688,200.75,201.17999267578125,202.9199981689453,1094400.0,197.83563232421875
2016-04-28,203.44000244140625,200.0800018310547,202.9199981689453,201.1999969482422,1265200.0,196.1587371826172
2016-04-29,203.64999389648438,200.13999938964844,200.9499969482422,203.30999755859375,775900.0,198.21588134765625
2016-05-02,204.49000549316406,201.0399932861328,203.63999938964844,202.82000732421875,671000.0,197.73814392089844
