Date,ATVI,CBS,CTL,CHTR,CMCSA,DISCA,DISCK,DISH,EA,FB,FOXA,FOX,DIS
2016-11-30,35.912109375,58.79931640625,18.38913917541504,275.3099975585937,32.99856185913086,27.09000015258789,26.440000534057614,57.45000076293945,79.23999786376953,118.41999816894531,27.509187698364254,27.451282501220703,95.34455108642578
2016-12-01,34.901748657226555,58.65406036376953,18.561145782470703,272.54998779296875,33.16471481323242,27.149999618530273,26.540000915527344,56.22000122070313,75.58000183105469,115.0999984741211,27.59726333618164,27.47084999084473,95.17140197753906
2016-12-02,35.02926254272461,58.27639389038086,18.70187759399414,266.67001342773443,32.652008056640625,26.60000038146973,26.020000457763672,55.54999923706055,75.86000061035156,115.4000015258789,26.814361572265625,26.77625274658203,94.7481689453125
2016-12-05,35.78458786010742,59.06078338623047,18.912981033325195,270.92999267578125,32.60453414916992,27.38999938964844,26.670000076293945,56.65999984741211,77.44999694824219,117.43000030517578,26.9709415435791,26.932781219482425,96.15255737304688
2016-12-06,36.000396728515625,59.21571350097656,18.77224540710449,276.32000732421875,32.614025115966804,27.790000915527344,27.03000068664551,58.5099983215332,76.87000274658203,117.30999755859376,26.91222381591797,26.77625274658203,96.82589721679688
2016-12-07,36.73609924316406,61.61463928222656,18.98334503173828,284.25,32.91311264038086,28.79999923706055,28.040000915527344,58.63999938964844,77.94999694824219,117.9499969482422,27.509187698364254,27.34367179870605,98.10523223876952
2016-12-08,36.677242279052734,61.7506217956543,18.866065979003906,279.0,32.86563873291016,29.54999923706055,28.65999984741211,59.93000030517578,77.77999877929688,118.91000366210938,28.02785682678223,27.86216926574707,100.20865631103516
2016-12-09,36.08867645263672,60.75996398925781,18.85824966430664,278.8099975585937,32.97007369995117,29.10000038146973,28.239999771118164,59.0,78.75,119.68000030517578,27.60704803466797,27.314319610595703,101.64325714111328
2016-12-12,36.46143341064453,60.39089965820313,18.709697723388672,277.92001342773443,32.756446838378906,28.57999992370605,27.70000076293945,57.77999877929688,80.62000274658203,117.7699966430664,25.77701568603516,25.621849060058594,100.8677978515625
2016-12-13,36.60857391357422,61.24557876586914,19.100624084472656,283.8599853515625,33.221683502197266,28.770000457763672,27.82999992370605,58.52999877929688,80.76000213623047,120.30999755859376,26.46205711364746,26.316448211669922,100.66424560546876
2016-12-14,36.039634704589844,61.80888748168945,18.66278839111328,288.260009765625,33.24066925048828,28.68000030517578,27.739999771118164,59.70000076293945,80.69999694824219,120.20999908447266,27.42111015319824,26.991477966308594,100.8581085205078
2016-12-15,36.28486633300781,62.18767166137695,18.740968704223636,291.1600036621094,33.174209594726555,28.85000038146973,27.82999992370605,58.459999084472656,81.51000213623047,120.56999969482422,27.39175224304199,26.79581642150879,101.18767547607422
2016-12-16,35.77478408813477,62.68300247192383,18.897340774536133,288.44000244140625,33.16471481323242,28.38999938964844,27.520000457763672,58.4000015258789,79.51000213623047,119.87000274658205,27.43089866638184,27.128440856933594,100.72240447998048
2016-12-19,35.93172836303711,62.488746643066406,18.912981033325195,288.9100036621094,33.30239105224609,28.170000076293945,27.38999938964844,58.06999969482422,79.5,119.23999786376952,27.518972396850586,27.03061103820801,102.06977081298828
2016-12-20,36.1279182434082,62.76069641113281,18.866065979003906,290.3800048828125,33.710662841796875,28.489999771118164,27.63999938964844,58.349998474121094,79.5,119.08999633789062,27.57769012451172,26.991477966308594,102.224853515625
2016-12-21,36.19658279418945,62.770408630371094,18.58460235595703,291.239990234375,33.62520980834961,28.440000534057614,27.68000030517578,59.58000183105469,79.66000366210938,119.04000091552734,27.8419189453125,27.13822364807129,102.32178497314452
2016-12-22,35.74534606933594,62.64413833618164,18.66278839111328,291.0199890136719,33.71540069580078,28.1299991607666,27.40999984741211,59.06999969482422,79.79000091552734,117.4000015258789,27.82234764099121,27.148006439208984,102.1860809326172
2016-12-23,35.80420684814453,62.80925369262695,18.811338424682614,290.42999267578125,33.53976058959961,28.0,27.29999923706055,58.88999938964844,80.66999816894531,117.2699966430664,27.77341270446777,27.09909248352051,101.92436981201172
2016-12-27,35.83363342285156,62.98408508300781,18.87388610839844,291.79998779296875,33.64419174194336,28.1200008392334,27.5,59.54999923706055,81.08000183105469,118.01000213623048,27.929994583129886,27.23605537414551,101.9437484741211
2016-12-28,35.73554229736328,62.64413833618164,18.78788185119629,291.1199951171875,33.44480514526367,27.88999938964844,27.270000457763672,58.95000076293945,80.37999725341797,116.91999816894531,27.8419189453125,27.05995941162109,101.1004409790039
2016-12-29,35.78458786010742,62.64413833618164,18.78788185119629,292.19000244140625,33.27389907836914,27.690000534057614,27.01000022888184,58.4000015258789,80.16000366210938,116.3499984741211,27.67555427551269,26.88386344909668,101.35246276855469
2016-12-30,35.4216423034668,61.789466857910156,18.59242057800293,287.9200134277344,33.039443969726555,27.40999984741211,26.78000068664551,57.93000030517578,78.76000213623047,115.0500030517578,27.4406852722168,26.658855438232425,101.02289581298828
2017-01-03,35.94153594970703,62.537315368652344,19.81992721557617,285.7699890136719,33.039443969726555,27.959999084472656,27.3700008392334,59.68999862670898,79.16999816894531,116.86000061035156,28.10614776611328,27.3925838470459,102.82584381103516
2017-01-04,36.64781188964844,63.84846496582031,19.92156791687012,291.54998779296875,33.43180465698242,28.290000915527344,27.6299991607666,60.38999938964844,80.62999725341797,118.69000244140624,28.399738311767575,27.63715934753418,104.14411926269531
2017-01-05,37.21675491333008,63.59594345092773,19.937206268310547,296.1700134277344,33.565780639648445,27.20000076293945,26.60000038146973,60.7599983215332,78.95999908447266,120.66999816894531,28.38016128540039,27.725208282470703,104.08595275878906
2017-01-06,37.18732833862305,62.440185546875,19.843379974365234,298.1600036621094,33.623199462890625,27.479999542236328,26.86000061035156,61.36000061035156,79.01000213623047,123.41000366210938,28.889049530029297,28.224143981933594,105.63688659667969
2017-01-09,36.98133087158203,61.65349960327149,19.72610282897949,296.260009765625,33.89115524291992,26.8700008392334,26.25,61.63999938964844,78.63999938964844,124.9000015258789,28.84011650085449,28.14588165283203,105.035888671875
2017-01-10,37.64837265014648,60.88622665405274,19.702651977539066,298.20001220703125,33.93421173095703,26.34000015258789,25.76000022888184,61.7400016784668,78.8499984741211,124.3499984741211,29.03584289550781,28.29262542724609,105.05528259277344
2017-01-11,38.45273971557617,61.16787719726562,19.73392105102539,299.5400085449219,34.31222152709961,26.51000022888184,25.989999771118164,61.88999938964844,79.0199966430664,126.08999633789062,29.43708038330078,28.80134391784668,106.082763671875
2017-01-12,38.384071350097656,60.56571960449219,19.687009811401367,297.19000244140625,34.173458099365234,27.20000076293945,26.649999618530273,62.27999877929688,79.5999984741211,126.62000274658205,29.17284965515137,28.449153900146484,104.23136138916016
2017-01-13,38.20750427246094,60.52687072753906,19.749561309814453,298.42999267578125,34.81941604614258,27.399999618530273,26.81999969482422,62.27000045776367,80.3499984741211,128.33999633789062,29.38814926147461,28.615467071533203,104.7450942993164
2017-01-17,38.20750427246094,60.46858978271485,19.913747787475586,306.1400146484375,34.718929290771484,27.809999465942386,27.13999938964844,62.15999984741211,80.2300033569336,127.87000274658205,29.290285110473636,28.615467071533203,104.65786743164062
2017-01-18,38.33502578735352,61.66321182250977,19.913747787475586,303.69000244140625,34.58974075317383,28.01000022888184,27.399999618530273,61.349998474121094,80.52999877929688,127.91999816894531,29.62302017211914,28.87961006164551,104.84203338623048
2017-01-19,38.11921691894531,60.82794952392578,19.937206268310547,306.1300048828125,34.742862701416016,28.0,27.35000038146973,61.68000030517578,80.37999725341797,127.5500030517578,29.16306495666504,28.57633209228516,103.98902130126952
2017-01-20,38.22711944580078,61.66321182250977,19.984111785888672,308.44000244140625,35.202205657958984,27.88999938964844,27.309999465942386,60.13999938964844,80.12000274658203,127.04000091552734,29.407718658447266,28.908958435058594,104.35736846923828
2017-01-23,37.795509338378906,61.43982315063477,20.17957305908203,308.70001220703125,35.05387496948242,28.270000457763672,27.57999992370605,61.459999084472656,79.87999725341797,128.92999267578122,29.35878944396973,28.86982727050781,103.8339385986328
2017-01-24,38.35464096069336,61.16787719726562,19.99193572998047,308.3500061035156,35.216552734375,28.489999771118164,27.79999923706055,62.43000030517578,80.51000213623047,129.3699951171875,29.6328067779541,29.14375305175781,104.59000396728516
2017-01-25,38.80587768554688,61.18730545043945,20.08575439453125,310.30999755859375,35.139999389648445,27.57999992370605,27.04999923706055,62.22999954223633,81.4800033569336,131.47999572753906,29.65237808227539,29.153533935546875,104.7257080078125
2017-01-26,38.71759414672852,62.31393432617188,20.375038146972656,333.1499938964844,36.12568664550781,27.899999618530273,27.28000068664551,58.02000045776367,81.69999694824219,132.77999877929688,30.3374137878418,29.92639923095703,104.7450942993164
2017-01-27,38.854923248291016,62.877235412597656,20.296855926513672,323.54998779296875,36.34099960327149,28.059999465942386,27.40999984741211,59.27999877929688,83.16000366210938,132.17999267578122,30.62121963500977,30.18075752258301,105.9470672607422
2017-01-30,38.854923248291016,62.54702758789063,20.17957305908203,324.79998779296875,36.04911804199219,27.979999542236328,27.399999618530273,59.34000015258789,83.83999633789062,130.97999572753906,30.69950866699219,30.307939529418945,107.5367431640625
2017-01-31,39.44348526000977,62.63442993164063,20.218673706054688,323.95001220703125,36.08740234375,28.35000038146973,27.709999084472656,59.16999816894531,83.43000030517578,130.32000732421878,30.70929336547852,30.3372859954834,107.25565338134766
2017-02-01,39.69853210449219,62.74126815795898,19.945024490356445,326.8500061035156,36.178321838378906,28.040000915527344,27.399999618530273,61.13999938964844,83.0,133.22999572753906,30.94416427612305,30.562297821044922,107.88571166992188
2017-02-02,39.69853210449219,62.29450607299805,19.749561309814453,324.4100036621094,35.929500579833984,27.790000915527344,27.15999984741211,61.290000915527344,82.51000213623047,130.83999633789062,30.78758430480957,30.48403167724609,107.21687316894531
2017-02-03,39.24729537963867,62.3042106628418,19.87465476989746,328.7099914550781,36.01084518432617,28.09000015258789,27.440000534057614,61.849998474121094,81.27999877929688,130.97999572753906,30.728864669799805,30.41555213928223,106.91638946533205
2017-02-06,39.42386245727539,62.80925369262695,19.585369110107425,322.6000061035156,35.66633224487305,27.96999931335449,27.239999771118164,60.97999954223633,81.5199966430664,132.05999755859378,30.39613342285156,30.053577423095703,106.20877838134766
2017-02-07,39.28653335571289,62.615013122558594,19.452455520629886,323.3699951171875,35.81945037841797,27.989999771118164,27.25,60.41999816894531,82.20999908447266,131.83999633789062,29.82853126525879,29.505725860595703,105.65625
2017-02-08,38.44292449951172,61.6826286315918,19.100624084472656,325.7300109863281,35.73810577392578,27.53000068664551,26.78000068664551,60.86000061035156,81.4800033569336,134.19999694824222,29.56430053710937,29.173099517822266,105.65625
2017-02-09,38.972633361816406,62.5275993347168,19.092803955078125,325.07000732421875,35.900794982910156,27.959999084472656,27.21999931335449,61.06999969482422,83.26000213623047,134.13999938964844,29.476226806640625,29.065486907958984,106.1312255859375
2017-02-10,46.32966232299805,62.54702758789063,19.147531509399414,324.55999755859375,35.95820999145508,28.479999542236328,27.649999618530273,61.1500015258789,86.16999816894531,134.19000244140622,29.270713806152344,29.00678825378418,105.90828704833984
2017-02-13,44.82883071899414,63.4211311340332,19.249174118041992,323.0199890136719,36.22616195678711,29.03000068664551,28.10000038146973,61.95000076293945,86.31999969482422,134.05000305175778,29.084774017333984,28.84047508239746,106.28632354736328
2017-02-14,44.122554779052734,63.45027542114258,19.18663024902344,322.0,36.40798568725586,28.53000068664551,27.88999938964844,61.95000076293945,86.05999755859375,133.85000610351562,29.65237808227539,29.368764877319336,106.94546508789062
2017-02-15,44.61302185058594,63.36285018920898,19.07716941833496,325.17999267578125,36.65200805664063,28.489999771118164,27.88999938964844,62.88999938964844,87.94999694824219,133.44000244140622,30.04383087158203,29.672039031982425,106.80006408691406
2017-02-16,44.52473831176758,63.53767395019531,18.98334503173828,324.4599914550781,36.36013412475586,28.56999969482422,27.989999771118164,62.72000122070313,87.8499984741211,133.83999633789062,29.857891082763672,29.427459716796875,107.31379699707031
2017-02-17,44.46588516235352,63.7999038696289,18.98334503173828,326.54998779296875,36.03955078125,28.68000030517578,28.09000015258789,62.88999938964844,87.30000305175781,133.52999877929688,29.70130920410156,29.270931243896484,106.6837387084961
2017-02-21,44.47569274902344,65.51896667480469,19.28826713562012,325.1499938964844,36.25966262817383,29.6200008392334,28.8700008392334,62.81999969482422,87.54000091552734,133.72000122070312,29.89703369140625,29.40789604187012,106.63528442382812
2017-02-22,44.36779022216797,65.18875885009766,19.41336441040039,325.1400146484375,36.30750274658203,29.51000022888184,28.63999938964844,62.4000015258789,87.37999725341797,136.1199951171875,29.818744659423828,29.49594306945801,106.74190521240234
2017-02-23,44.220645904541016,64.40206146240234,19.31954002380371,324.42999267578125,36.02998733520508,29.5,28.60000038146973,61.90999984741211,86.6500015258789,135.36000061035156,29.6915225982666,29.34919738769531,106.3638687133789
2017-02-24,44.68168640136719,65.04307556152344,19.2179012298584,326.75,36.25966262817383,29.270000457763672,28.54999923706055,62.540000915527344,86.54000091552734,135.44000244140622,29.955753326416016,29.57420539855957,106.9357681274414
2017-02-27,44.81901931762695,64.32437896728516,19.241357803344727,326.7300109863281,35.9151496887207,29.04999923706055,28.32999992370605,62.52999877929688,87.0,136.41000366210938,29.779600143432614,29.35898017883301,106.8485336303711
2017-02-28,44.26969528198242,64.02329254150389,18.96771049499512,323.05999755859375,35.80987930297852,28.76000022888184,28.06999969482422,62.0,86.5,135.53999328613278,29.280500411987305,28.71329689025879,106.71282196044922
2017-03-01,46.24137496948242,65.32472991943361,19.223594665527344,325.1700134277344,35.97256088256836,28.520000457763672,27.8700008392334,61.9900016784668,87.81999969482422,137.41999816894528,29.760028839111328,29.21223449707031,107.63367462158205
2017-03-02,45.79014587402344,65.21790313720703,18.81577491760254,323.95001220703125,35.838592529296875,28.489999771118164,27.65999984741211,60.81999969482422,87.01000213623047,136.75999450683594,29.55451583862305,29.065486907958984,107.19747924804688
2017-03-03,46.17271041870117,66.27653503417969,18.775793075561523,322.32000732421875,35.618492126464844,27.88999938964844,27.20000076293945,61.18000030517578,87.23999786376953,137.16999816894528,29.80895805358887,29.300281524658203,107.82754516601562
2017-03-06,46.89860534667969,66.03372955322266,18.471923828125,323.7699890136719,35.82902145385742,27.78000068664551,27.190000534057614,61.22999954223633,87.13999938964844,137.41999816894528,30.03404426574707,29.54486083984375,107.27503204345705
2017-03-07,47.14384078979492,65.98516845703125,17.99213409423828,323.239990234375,35.80987930297852,27.75,27.20000076293945,64.0,88.30000305175781,137.30000305175778,29.86767578125,29.45681190490723,107.4592056274414
2017-03-08,47.6539306640625,66.22862243652344,17.952152252197266,322.6000061035156,35.51321792602539,27.979999542236328,27.38999938964844,63.9900016784668,89.0,137.72000122070312,29.70130920410156,29.32962989807129,107.43981170654295
2017-03-09,48.08553695678711,65.92672729492189,18.17605209350586,323.1400146484375,35.77159881591797,27.86000061035156,27.290000915527344,63.5099983215332,89.02999877929688,138.24000549316406,30.04383087158203,29.60355567932129,107.62398529052734
2017-03-10,48.262107849121094,65.64433288574219,18.503910064697266,323.4800109863281,35.71418380737305,27.690000534057614,27.09000015258789,62.04999923706055,89.80999755859375,138.78999328613278,29.89703369140625,29.310062408447266,107.5173568725586
2017-03-13,48.55639266967773,66.13123321533203,18.75979804992676,324.3399963378906,35.695045471191406,27.5,26.770000457763672,61.97999954223633,90.7300033569336,139.60000610351562,30.02501106262207,29.47738265991211,108.09895324707031
2017-03-14,48.1443977355957,66.22862243652344,18.663841247558594,324.6400146484375,35.80030822753906,27.459999084472656,26.670000076293945,62.459999084472656,90.9000015258789,139.32000732421878,30.04469871520996,29.44785499572754,108.8647232055664
2017-03-15,48.28173065185547,66.39415740966797,19.0076904296875,325.3800048828125,36.12568664550781,28.0,27.209999084472656,63.13999938964844,91.51000213623048,139.72000122070312,30.261272430419922,29.84154510498047,108.43822479248048
2017-03-16,48.16401290893555,65.53722381591797,18.68783187866211,323.7200012207031,36.05869674682617,28.149999618530273,27.399999618530273,63.22000122070313,90.1999969482422,139.99000549316406,30.280961990356445,29.72344017028809,108.28311920166016
2017-03-17,48.193443298339844,65.19638061523439,18.911731719970703,325.80999755859375,35.8481559753418,28.01000022888184,27.35000038146973,63.86000061035156,89.58999633789062,139.83999633789062,30.34002494812012,29.792333602905273,108.33159637451172
2017-03-20,48.02668380737305,65.15743255615234,18.903736114501953,324.989990234375,35.86730194091797,27.729999542236328,27.15999984741211,63.06000137329102,89.16000366210938,139.94000244140622,30.152984619140625,29.61517333984375,109.25244903564452
2017-03-21,47.3007926940918,64.24205780029297,18.67983627319336,320.6600036621094,35.474937438964844,27.440000534057614,26.82999992370605,61.86999893188477,88.41000366210938,138.50999450683594,30.084074020385746,29.61517333984375,108.3218994140625
2017-03-22,47.75202178955078,64.38813018798828,18.240026473999023,321.20001220703125,35.44623565673828,27.540000915527344,27.0,61.6500015258789,88.73999786376953,139.58999633789062,30.487689971923828,29.939964294433594,108.64177703857422
