Date,AAP,AMZN,APTV,AZO,BKNG,BWA,CPRI,CCL,CMG,DHI,DRI,DG,DLTR,EBAY,EXPE,FL,F
2018-05-29,123.76985168457031,1612.8699951171875,95.4486083984375,629.3200073242188,2076.030029296875,47.72413635253906,68.22000122070311,61.00369644165039,433.010009765625,42.56067276000977,85.72057342529297,95.18636322021484,94.9000015258789,37.39018249511719,116.3724365234375,53.17559051513672,10.534014701843262
2018-05-30,128.33283996582028,1624.8900146484375,95.70655059814452,653.780029296875,2098.0,48.69869995117188,60.40999984741211,61.325538635253906,436.6099853515625,41.92765426635742,86.58673095703125,95.46329498291016,96.3499984741211,37.70899200439453,117.11676025390624,53.17559051513672,10.63530445098877
2018-05-31,128.42269897460938,1629.6199951171875,96.7283935546875,649.3200073242188,2108.919921875,48.18504333496094,57.38999938964844,60.7403678894043,430.17999267578125,41.7496223449707,85.06851959228516,86.52227783203125,82.58999633789062,37.5794792175293,120.11389923095705,52.60055541992188,10.63530445098877
2018-06-01,128.14312744140622,1641.5400390625,98.2958984375,653.1199951171875,2128.93994140625,49.34077072143555,59.84000015258789,61.60836410522461,438.6199951171875,41.7496223449707,86.12931823730469,88.28278350830078,81.27999877929688,38.197166442871094,119.11153411865234,53.31203842163086,10.782631874084473
2018-06-04,129.71073913574222,1665.27001953125,98.6629638671875,660.4500122070312,2125.800048828125,49.74577331542969,60.56000137329102,61.77416610717773,443.8299865722656,41.63092422485352,86.29476165771484,90.00373840332031,81.20999908447266,38.92444610595703,117.98017120361328,54.33539199829102,10.810256958007812
2018-06-05,129.75067138671878,1696.3499755859375,99.33758544921876,654.1400146484375,2140.989990234375,49.82479858398438,63.52999877929688,59.09214782714844,453.3399963378906,41.53201675415039,86.86896514892578,93.14892578125,82.94999694824219,39.89083480834961,119.27033233642578,55.61215209960938,10.893129348754883
2018-06-06,130.38969421386722,1695.75,100.19078063964844,656.1400146484375,2153.780029296875,50.1507682800293,63.45000076293945,59.93088912963867,453.8200073242188,41.87820434570313,88.47476196289062,93.59398651123048,81.58999633789062,39.801170349121094,121.48345184326172,55.553672790527344,11.022043228149414
2018-06-07,129.85052490234378,1689.300048828125,99.86339569091795,664.8099975585938,2131.97998046875,49.58772277832031,63.43000030517578,59.8138542175293,448.2799987792969,41.97710800170898,88.9516372680664,92.79286193847656,81.95999908447266,40.29930877685547,119.42911529541016,56.18718719482422,11.077289581298828
2018-06-08,131.50798034667972,1683.989990234375,100.01219940185548,674.3900146484375,2136.5400390625,49.40991973876953,64.65000152587889,59.433494567871094,453.3800048828125,43.70802307128906,89.00029754638672,93.86103057861328,82.62999725341797,40.1399040222168,119.97496032714844,57.4249496459961,11.14174747467041
2018-06-11,132.52638244628906,1689.1199951171875,101.0142059326172,690.010009765625,2124.2900390625,49.666748046875,66.34999847412111,59.6285514831543,466.6400146484375,43.56954956054688,89.8372573852539,94.86985778808594,83.94999694824219,40.33916091918945,122.68429565429688,56.53804397583008,11.077289581298828
2018-06-12,133.43502807617188,1698.75,101.16302490234376,687.5399780273438,2132.0,48.51101684570313,68.12999725341797,60.63308715820313,466.2999877929688,44.43006134033203,90.34333038330078,95.62154388427734,86.58999633789062,40.29930877685547,123.4484634399414,56.46982192993164,11.150954246520996
2018-06-13,132.47648620605472,1704.8599853515625,100.8157958984375,682.8300170898438,2106.360107421875,47.79979705810547,66.81999969482422,62.25205612182617,457.2999877929688,42.5705680847168,89.90538024902344,95.67100524902344,87.9800033569336,39.1834831237793,121.41397857666016,55.76809310913086,11.068082809448242
2018-06-14,133.29522705078122,1723.8599853515625,101.79795837402344,682.989990234375,2123.06005859375,48.22455596923828,65.84999847412111,62.6129035949707,460.4400024414063,42.610130310058594,89.72047424316406,95.27537536621094,88.33999633789062,38.85470962524414,122.64459991455078,56.18718719482422,10.948378562927246
2018-06-15,136.94961547851562,1715.969970703125,101.91700744628906,693.3699951171875,2141.449951171875,47.64175033569336,67.51999664306639,63.56868362426758,462.010009765625,42.37274932861328,91.57930755615234,96.2644271850586,88.0199966430664,38.7451171875,123.18051147460938,55.42697143554688,10.939169883728027
2018-06-18,138.02796936035156,1723.7900390625,102.1154327392578,686.969970703125,2145.219970703125,47.394798278808594,68.59999847412111,62.85671997070313,468.4599914550781,41.47267150878906,91.7934112548828,96.86775207519531,88.4000015258789,38.715232849121094,124.31187438964844,54.48158645629883,11.040457725524902
2018-06-19,138.08786010742188,1734.780029296875,99.7641830444336,686.489990234375,2139.260009765625,46.55517196655274,67.01999664306639,61.90095138549805,469.2200012207031,41.255069732666016,92.07565307617188,96.36333465576172,87.2699966430664,39.03403854370117,123.72634887695312,54.6082878112793,10.948378562927246
2018-06-20,138.94656372070312,1750.0799560546875,98.79193878173828,690.0599975585938,2145.77001953125,46.32797241210938,67.98999786376953,61.44256973266602,465.5,41.32430648803711,90.77153778076172,96.9369888305664,86.55999755859375,39.11373901367188,123.95460510253906,55.271034240722656,10.929961204528807
2018-06-21,139.34611511230472,1730.219970703125,96.51013946533205,688.5,2122.489990234375,45.37968063354492,67.26999664306639,60.85740280151367,463.1600036621094,40.85943603515625,104.19214630126952,97.59964752197266,86.22000122070312,37.8683967590332,122.6942138671875,55.36849594116211,10.782631874084473
