Date,ADM,CPB,CHD,CLX,CL,CAG,COST,COTY,EL,GIS
2017-08-24,39.23914337158203,49.41702270507813,48.42401123046875,130.71157836914062,67.83278656005861,31.732423782348636,148.91339111328125,15.202898025512695,103.91338348388672,51.806724548339844
2017-08-25,39.87912368774414,48.40005111694336,48.56069564819336,131.18869018554688,68.18739318847656,31.646486282348636,150.0155029296875,15.352680206298828,104.3936767578125,51.19263458251953
2017-08-28,39.89822387695313,47.77857208251953,48.56069564819336,131.20779418945312,67.94779205322266,31.0639762878418,150.1138916015625,15.06247615814209,103.8643569946289,50.50411605834961
2017-08-29,39.86956787109375,47.8444938659668,48.345909118652344,131.08372497558594,68.33113098144531,30.96847724914551,151.1077880859375,15.455655097961426,103.94302368164062,50.17846298217773
2017-08-30,39.98419189453125,47.31716918945313,48.42401123046875,131.06466674804688,67.99570465087889,31.26451110839844,151.9737091064453,15.59243106842041,103.90369415283205,50.01097869873047
2017-08-31,39.46839141845703,43.50354766845703,48.98049545288086,132.19064331054688,68.65697479248047,30.99712562561035,154.23699951171875,15.639596939086914,105.21158599853516,49.5550651550293
2017-09-01,40.30895614624024,42.750244140625,49.01954650878906,131.66583251953122,68.33113098144531,31.39820098876953,155.7130584716797,15.61129665374756,106.13595581054688,49.98307418823242
2017-09-05,40.06060409545898,43.94612121582031,49.19528198242188,131.99981689453122,68.14904022216797,32.17169952392578,156.5986785888672,15.441507339477539,106.15562438964844,49.98307418823242
2017-09-06,40.499996185302734,44.75592422485352,48.63880157470703,130.12950134277344,68.51322937011719,32.696910858154304,156.32315063476562,15.55469799041748,106.27362060546876,50.89489364624024
2017-09-07,40.68147659301758,44.62409591674805,48.30685806274414,129.80506896972656,68.58030700683594,32.83060073852539,156.7364501953125,15.422640800476074,106.43097686767578,50.8576774597168
2017-09-08,40.471336364746094,45.12316131591797,47.95539093017578,127.90611267089844,68.82948303222656,32.94519424438477,154.7978973388672,15.535834312438965,107.00133514404295,51.49967956542969
2017-09-11,40.87251663208008,44.94425582885742,48.44353485107422,128.850830078125,69.02115631103516,33.18392562866211,154.84710693359375,15.771653175354006,106.9324951171875,51.89976501464844
2017-09-12,41.27369689941406,44.61468505859375,48.25804138183594,129.36613464355472,68.95407104492189,33.25076675415039,157.4842987060547,16.09236717224121,107.08983612060548,51.69507598876953
2017-09-13,41.3501091003418,44.90658187866211,48.11159896850586,127.94428253173828,68.66656494140625,33.16482925415039,160.38720703125,16.196130752563473,107.83719635009766,51.44385147094727
2017-09-14,41.50293731689453,44.96308517456055,48.48258972167969,128.5740966796875,69.13614654541016,32.92609405517578,159.77708435058594,16.186698913574222,108.18138122558594,51.22055435180664
2017-09-15,41.875465393066406,45.8858871459961,49.23433303833008,129.94821166992188,69.27032470703125,33.43220901489258,159.70822143554688,15.903714179992676,107.86670684814452,51.91837692260742
2017-09-18,42.11426162719727,45.26441192626953,49.41006851196289,130.54936218261722,69.37574768066406,33.317615509033196,158.34039306640625,15.96974277496338,108.4370574951172,52.50455093383789
2017-09-19,41.92322158813477,44.55818176269531,49.371009826660156,131.22686767578122,69.77825164794922,32.630069732666016,158.9800262451172,15.677327156066895,108.51573181152344,51.52759552001953
2017-09-20,41.37876892089844,43.79545974731445,48.511878967285156,129.17526245117188,69.52909088134766,32.18124771118164,160.2494354248047,15.705623626708984,108.39773559570312,48.54088592529297
2017-09-21,41.3501091003418,42.99507141113281,47.34033203125,125.32014465332031,68.39820861816406,31.91386795043945,158.90127563476562,15.09249210357666,106.4506378173828,48.09428024291992
