Date,ABT,ABBV,ABMD,A,ALXN,ALGN,AGN,ABC,AMGN,ANTM,BAX,BDX,BIIB,BSX,BMY,CAH,CELG,CNC,CERN,CI,COO,CVS,DHR,DVA,EW,GILD,DGX
2017-05-12,42.35176086425781,61.01051712036133,131.41999816894528,55.17121505737305,120.08000183105469,138.66999816894528,223.4704132080078,85.66754150390625,151.2821502685547,177.03538513183594,55.03992462158203,179.73756408691406,254.83999633789062,26.229999542236328,52.02454376220703,67.67816162109375,119.31999969482422,37.834999084472656,64.36000061035156,161.9527587890625,207.4911193847656,75.65628051757812,81.8146743774414,66.63999938964844,110.58999633789062,62.09454727172852,101.66971588134766
2017-05-15,42.42884826660156,61.57388687133789,134.50999450683594,55.70170974731445,120.93000030517578,138.46000671386722,220.895751953125,86.79690551757812,152.13812255859375,177.87454223632812,55.53948593139648,180.23406982421875,258.52999877929693,26.420000076293945,52.090721130371094,67.73385620117189,119.04000091552734,38.20000076293945,64.29000091552734,162.02273559570312,209.7700500488281,75.90151977539062,82.24922943115234,66.02999877929689,113.43000030517578,61.99114227294922,102.73921966552734
2017-05-16,42.091644287109375,61.74013137817383,133.83999633789062,55.82942581176758,120.3000030517578,138.61000061035156,218.0122528076172,86.02469635009766,152.1571502685547,176.42068481445312,56.40148162841797,177.91702270507812,257.6400146484375,26.479999542236328,51.41949462890625,67.42750549316406,119.36000061035156,38.22000122070313,64.83000183105469,161.26307678222656,210.3597869873047,74.628173828125,81.9825668334961,62.09000015258789,113.6500015258789,61.77495574951172,101.59333038330078
2017-05-17,41.50396347045898,60.37325668334961,130.53999328613278,54.7880859375,116.1500015258789,136.08000183105472,213.91510009765625,83.28331756591797,149.37057495117188,171.8445281982422,55.69621276855469,176.68060302734375,251.33999633789062,25.940000534057614,51.43840408325195,66.47127532958984,117.0999984741211,37.709999084472656,63.65999984741211,158.33448791503906,209.31028747558597,71.9965591430664,80.88632202148438,63.95000076293945,111.83999633789062,60.6375846862793,100.3805923461914
2017-05-18,41.40761947631836,60.6133804321289,133.24000549316406,54.86668014526367,116.66999816894531,137.69000244140622,212.36167907714844,84.03459167480469,150.2265167236328,172.40069580078125,55.90191268920898,177.7807159423828,252.80999755859372,26.13999938964844,50.84281921386719,67.01902008056639,117.4000015258789,37.810001373291016,63.81999969482422,160.023681640625,210.2898101806641,72.27008819580078,80.76779174804688,64.09999847412111,111.9499969482422,60.5623893737793,100.88670349121094
2017-05-19,41.581031799316406,60.56720733642578,134.42999267578122,55.1417465209961,113.83999633789062,138.42999267578122,212.7500305175781,86.42893981933594,148.84750366210938,172.12750244140625,56.03904724121094,179.26051330566406,250.08999633789062,26.40999984741211,51.06970596313477,68.23518371582031,116.93000030517578,37.53499984741211,64.09999847412111,159.4039764404297,212.5187225341797,71.98712921142578,81.12334442138672,64.56999969482422,112.88999938964844,60.37439727783203,101.11587524414062
2017-05-22,42.130184173583984,60.43791198730469,135.80000305175778,55.092628479003906,115.41999816894531,138.10000610351562,213.12869262695312,86.73912048339844,145.52838134765625,172.21531677246094,56.47004318237305,179.8835906982422,250.0399932861328,26.79999923706055,51.14533615112305,67.85453796386719,115.70999908447266,37.0099983215332,64.58000183105469,159.2740478515625,217.2364959716797,72.0059814453125,81.88381958007812,64.69999694824219,114.08999633789062,60.4965934753418,101.74612426757812
2017-05-23,42.08201217651367,60.807334899902344,134.74000549316406,57.62720489501953,104.63999938964844,138.22000122070312,214.2355194091797,86.4580078125,146.52696228027344,173.39593505859375,56.73451232910156,181.68467712402344,248.1000061035156,26.670000076293945,51.24932861328125,67.73385620117189,117.30999755859376,36.99499893188477,64.66999816894531,160.4434814453125,216.97662353515625,72.88319396972656,82.91093444824219,64.87999725341797,113.54000091552734,60.8067855834961,101.70792388916016
2017-05-24,41.9375,60.89044952392578,134.89999389648438,58.18716812133789,101.08000183105469,138.64999389648438,217.63360595703125,87.21411895751953,147.031005859375,175.7084197998047,57.14592361450195,182.0545959472656,253.3300018310547,27.04999923706055,50.88063430786133,67.86383819580078,117.75,37.375,64.36000061035156,161.78285217285156,217.5663299560547,72.0814437866211,82.92082214355469,64.76999664306639,114.19000244140624,60.44958877563477,101.736572265625
2017-05-25,42.34213638305664,61.250648498535156,135.8800048828125,58.255943298339844,98.5,141.38999938964844,217.82778930664062,88.31919860839844,147.8203887939453,177.09393310546875,57.929542541503906,181.8306884765625,252.97000122070312,27.26000022888184,51.41949462890625,68.17947387695311,116.73999786376952,37.625,65.09999847412111,161.57293701171875,218.21604919433597,71.63812255859375,83.46399688720703,66.26999664306639,114.16999816894531,60.68458557128906,103.2644271850586
2017-05-26,43.07432556152344,61.01051712036133,138.58999633789062,58.46223449707031,97.6999969482422,142.10000610351562,216.6238555908203,88.21257019042969,147.42092895507812,178.63558959960938,57.43977355957031,181.5483703613281,250.8000030517578,27.31999969482422,51.022438049316406,67.86383819580078,116.77999877929688,37.28499984741211,64.94999694824219,161.24310302734375,217.3564453125,72.28895568847656,83.35537719726562,64.75,114.25,60.6281852722168,103.11165618896484
2017-05-30,43.35371780395508,60.97356796264648,139.72000122070312,59.30709838867188,97.77999877929688,143.3300018310547,215.64328002929688,88.24165344238281,146.3177490234375,178.86976623535156,58.13524627685547,183.09634399414062,246.5399932861328,27.36000061035156,50.984619140625,68.28160858154297,115.12999725341795,36.72999954223633,65.43000030517578,161.42300415039062,218.09608459472656,72.41156768798828,83.76029968261719,65.19999694824219,114.5999984741211,60.6187858581543,103.02571105957031
2017-05-31,43.98957061767578,60.97356796264648,137.42999267578122,59.27762985229492,98.02999877929688,145.1999969482422,217.23553466796875,88.958984375,147.63967895507812,177.9232940673828,58.25311279296875,184.2256317138672,247.7700042724609,27.03000068664551,51.00353240966797,68.96860504150389,114.41000366210938,36.31499862670898,65.34999847412111,161.15313720703125,218.64581298828125,72.4681625366211,83.88868713378906,66.26000213623047,115.06999969482422,60.99477767944336,103.86602783203124
2017-06-01,44.413475036621094,61.61083221435547,141.0,59.66075897216797,100.58000183105469,145.91000366210938,220.76953125,90.28702545166016,148.59072875976562,183.13365173339844,58.93081665039063,187.73043823242188,252.3800048828125,27.61000061035156,51.55185317993164,69.67415618896484,116.41000366210938,37.625,66.69999694824219,163.87184143066406,219.68533325195312,73.84527587890625,85.03433227539062,67.41999816894531,117.37999725341795,60.74098205566406,104.77318572998048
2017-06-02,44.79884338378906,62.10955429077149,141.5500030517578,59.7393569946289,101.83000183105469,149.6999969482422,221.5171356201172,90.71354675292969,151.35824584960938,183.02633666992188,58.655799865722656,187.954345703125,256.64999389648443,27.60000038146973,51.96782302856445,70.36113739013672,118.7300033569336,37.59500122070313,67.41999816894531,164.38160705566406,238.2065277099609,74.5621337890625,85.76516723632812,66.43000030517578,117.55999755859376,61.47416305541992,104.9832763671875
2017-06-05,44.91444778442383,62.34968566894531,141.80999755859375,59.3365707397461,101.61000061035156,148.8300018310547,221.5365295410156,90.46149444580078,152.37583923339844,182.15794372558597,58.52811813354492,187.9641265869141,258.5,27.51000022888184,49.5003662109375,70.04550933837889,118.0999984741211,37.79999923706055,67.91000366210939,164.6814422607422,240.77528381347656,74.31690216064453,85.4590072631836,65.69000244140625,116.9499969482422,61.54936218261719,104.41032409667969
2017-06-06,44.663970947265625,62.68217086791992,142.14999389648438,59.041847229003906,101.47000122070312,148.6199951171875,221.6627960205078,88.8814468383789,151.7196502685547,183.0946350097656,58.33168029785156,186.82505798339844,257.16000366210943,27.5,48.83859252929688,68.64366149902344,116.87999725341795,38.1150016784668,68.23000335693361,165.4210968017578,241.5049133300781,73.47742462158203,84.66891479492188,65.48000335693361,116.83999633789062,60.95716857910156,104.2193374633789
2017-06-07,44.85665130615234,63.494911193847656,142.05999755859375,59.56251525878906,100.13999938964844,149.1300048828125,221.54624938964844,89.11409759521484,153.74537658691406,184.39686584472656,58.53793716430664,188.2127685546875,255.42999267578125,27.84000015258789,49.69889831542969,68.73650360107422,117.56999969482422,38.810001373291016,68.16999816894531,168.39968872070312,242.98422241210938,73.72267150878906,84.37262725830078,64.05000305175781,118.19000244140624,60.45898818969727,104.01880645751952
2017-06-08,45.01079940795898,63.5041389465332,142.83999633789062,59.09097290039063,102.91999816894531,151.82000732421875,222.73074340820312,88.7651138305664,154.68687438964844,183.67233276367188,58.69508743286133,187.4700469970703,257.17001342773443,27.90999984741211,49.96360778808594,69.13570404052734,117.05999755859376,38.834999084472656,68.11000061035156,166.4306182861328,241.6448516845703,73.97733306884766,83.51338958740234,63.61000061035156,118.12999725341795,60.27099609375,103.43630981445312
2017-06-09,45.55994415283203,64.34457397460939,141.22999572753906,58.167518615722656,105.37999725341795,148.85000610351562,225.5948486328125,89.27888488769531,156.02786254882812,183.0163116455078,57.86023330688477,187.63616943359372,259.8900146484375,27.81999969482422,50.81444549560547,69.81340026855469,118.19000244140624,38.75,66.27999877929689,166.6605224609375,237.3169250488281,75.18467712402344,83.44425964355469,64.47000122070311,116.12000274658205,60.81618118286133,103.5222625732422
2017-06-12,45.44433212280274,64.21528625488281,139.97000122070312,57.95139694213867,106.87999725341795,143.41000366210938,224.05113220214844,89.5309066772461,156.80772399902344,182.840087890625,56.1316032409668,186.65892028808597,262.1099853515625,27.75,51.39113998413086,69.70201110839844,119.3499984741211,38.24499893188477,65.79000091552734,166.72048950195312,236.6372528076172,75.1563720703125,83.02946472167969,65.22000122070311,114.38999938964844,61.50236129760742,102.5959930419922
2017-06-13,45.72372055053711,64.34457397460939,140.64999389648438,58.23628616333008,108.0,144.3800048828125,224.070556640625,90.15129852294922,156.3797607421875,183.25131225585938,56.84859085083008,187.9879913330078,261.42001342773443,27.920000076293945,51.23041915893555,69.54418182373047,119.62000274658205,39.02999877929688,66.47000122070311,166.47061157226562,240.76528930664062,75.31670379638672,83.12821960449219,65.61000061035156,115.0500030517578,61.23917007446289,103.54136657714844
2017-06-14,45.89713668823242,65.12960052490234,142.3000030517578,58.33453369140625,118.0,144.3000030517578,226.25506591796875,91.02374267578124,157.01693725585938,184.82769775390625,56.94680786132813,188.1443634033203,253.3699951171875,27.81999969482422,51.54240417480469,70.19405364990234,121.04000091552734,39.18000030517578,65.94999694824219,168.0298614501953,238.87619018554688,76.21278381347656,83.41462707519531,65.97000122070311,115.01000213623048,61.580284118652344,102.39546966552734
2017-06-15,46.35957717895508,65.20348358154297,142.8800048828125,58.167518615722656,117.9800033569336,144.02000427246094,227.92498779296875,91.5374984741211,156.07542419433594,184.8080902099609,56.89769744873047,187.48959350585938,255.0200042724609,27.75,51.31550598144531,70.50040435791016,120.61000061035156,39.5099983215332,65.93000030517578,167.20025634765625,239.7257843017578,75.54309844970703,83.33560943603516,65.55999755859375,114.9499969482422,61.40972137451172,102.8729248046875
2017-06-16,46.44628524780274,65.61910247802734,143.38999938964844,58.46223449707031,113.9800033569336,145.25999450683594,228.63372802734372,89.6957015991211,154.46817016601562,185.9928436279297,56.89769744873047,186.94232177734372,251.7400054931641,27.75,51.48567581176758,69.61845397949219,122.36000061035156,39.31499862670898,66.04000091552734,168.9993896484375,238.83621215820312,72.68511199951172,83.43437957763672,66.16999816894531,114.98999786376952,60.75592422485352,102.81562042236328
2017-06-19,47.10140609741211,65.88691711425781,145.94000244140625,59.483924865722656,116.16000366210938,149.6999969482422,230.750244140625,90.87833404541016,157.0074462890625,188.71478271484372,58.48883819580078,189.08253479003903,260.54000854492193,28.25,52.20417022705078,70.75106048583984,125.16000366210938,39.31499862670898,67.33999633789061,170.17881774902344,241.9947052001953,73.66606903076172,84.21460723876953,66.05000305175781,118.83999633789062,61.40972137451172,103.2644271850586
2017-06-20,46.98579788208008,65.77610015869139,144.4600067138672,59.26780700683594,119.0500030517578,146.99000549316406,231.6822967529297,90.39363098144531,158.148681640625,187.990234375,58.81295394897461,190.04026794433597,266.0,28.01000022888184,52.6201400756836,70.8438949584961,126.22000122070312,39.15999984741211,66.84999847412111,169.49916076660156,242.67437744140625,73.3642349243164,84.61952209472656,65.08000183105469,117.87000274658205,62.14879989624024,103.45541381835938
2017-06-21,46.7931137084961,65.88691711425781,145.5,58.73730850219727,123.58000183105469,149.4199981689453,237.2746124267578,92.6910629272461,162.96096801757812,188.05874633789062,58.97992324829102,189.0923309326172,278.60000610351557,27.90999984741211,53.00774383544922,71.93010711669922,132.83000183105472,40.060001373291016,67.15000152587889,170.09886169433594,243.74388122558597,73.72267150878906,85.40962219238281,64.29000091552734,118.88999938964844,63.95860290527344,104.11431121826172
2017-06-22,47.46751022338867,67.58628845214844,144.72999572753906,59.54287338256836,126.2300033569336,149.69000244140625,239.91542053222656,93.41808319091795,165.31004333496094,189.3218078613281,59.59870147705078,190.6266326904297,280.57000732421875,27.86000061035156,54.19892883300781,73.10912322998047,133.67999267578122,41.5,67.33999633789061,170.59861755371094,244.9432830810547,72.8360366821289,84.89605712890625,65.06999969482422,118.52999877929688,66.78224945068361,104.6204071044922
2017-06-23,47.28445816040039,67.08755493164061,144.49000549316406,58.7176628112793,126.06999969482422,153.5,239.28433227539062,92.88493347167969,164.05467224121094,186.19842529296875,60.28622055053711,190.71458435058597,280.32000732421875,28.10000038146973,53.5466194152832,73.9725112915039,134.30999755859378,42.07500076293945,68.31999969482422,169.52914428710938,246.07275390625,73.01524353027344,84.59978485107422,64.88999938964844,120.1500015258789,66.82015991210939,104.75409698486328
2017-06-26,47.12067794799805,67.17991638183594,142.77999877929688,58.19699096679688,125.08999633789062,151.6699981689453,241.6630096435547,93.04972076416016,165.16738891601562,184.2206268310547,59.89335250854492,190.2943420410156,279.8099975585937,27.71999931335449,53.81132507324219,73.77755737304688,133.85000610351562,41.17499923706055,67.30999755859375,168.17977905273438,246.6424865722656,75.57140350341797,84.41212463378906,64.44999694824219,118.31999969482422,67.50237274169922,105.08831024169922
2017-06-27,46.88945388793945,66.85667419433594,140.47000122070312,57.84333038330078,122.11000061035156,149.33999633789062,238.9250946044922,92.60381317138672,162.48544311523438,183.49609375,59.60851669311523,190.5582275390625,271.25,27.809999465942386,52.84703826904297,73.57331085205078,130.85000610351562,40.50500106811523,66.33999633789061,166.97036743164062,243.1341552734375,75.9203872680664,83.57264709472656,64.12000274658203,117.12999725341795,66.94332885742189,104.5344696044922
2017-06-28,46.70640182495117,67.34615325927734,142.41000366210938,58.35417938232422,125.80999755859376,152.24000549316406,239.52703857421875,93.42777252197266,165.54779052734375,183.99542236328125,59.78530883789063,190.48004150390625,274.6400146484375,28.1200008392334,52.81866836547852,73.41549682617188,134.22999572753906,40.68000030517578,67.15000152587889,168.0498504638672,242.23458862304688,76.63723754882812,83.81006622314453,64.72000122070311,118.38999938964844,68.14669036865234,106.1005401611328
2017-06-29,46.94725799560547,66.93978881835939,140.24000549316406,57.89339065551758,122.43000030517578,148.6199951171875,236.91539001464844,92.8267593383789,164.14024353027344,183.26109313964844,59.08795928955078,188.83822631835938,271.8800048828125,27.81999969482422,52.77140426635742,73.07221221923828,131.69999694824222,39.974998474121094,66.12999725341797,166.6205291748047,237.00706481933597,75.7128677368164,83.12749481201172,64.05999755859375,117.2300033569336,67.14231109619139,105.55622863769531
2017-06-30,46.83164978027344,66.96749877929689,143.3000030517578,58.3955307006836,121.66999816894531,150.1199951171875,236.01243591308597,91.63442993164062,163.7978973388672,184.20103454589844,59.4611930847168,190.67550659179688,271.3599853515625,27.71999931335449,52.67686462402344,72.7640380859375,129.8699951171875,39.93999862670898,66.47000122070311,167.31019592285156,239.3059844970703,75.89208221435547,83.4836196899414,64.76000213623047,118.23999786376952,67.06650543212889,106.14827728271484
2017-07-03,46.9279899597168,66.88437652587889,142.2899932861328,58.21830749511719,121.08000183105469,149.02999877929688,236.87652587890625,91.79923248291016,164.3399658203125,185.6403350830078,59.166542053222656,190.20640563964844,272.51998901367193,27.6299991607666,53.19682693481445,73.10957336425781,130.17999267578122,40.06999969482422,65.5,167.42015075683594,236.26744079589844,76.04300689697266,83.35501861572266,64.37999725341797,118.01000213623048,66.99069976806639,105.67082977294922
2017-07-05,47.2073860168457,66.93978881835939,142.3800048828125,58.84843444824219,125.0500030517578,151.94000244140625,237.177490234375,92.30331420898438,165.72848510742188,187.2558898925781,59.62816619873047,192.50299072265625,277.70999145507807,27.6299991607666,53.64425277709961,73.48309326171875,133.19999694824222,40.79499816894531,66.58000183105469,169.07936096191406,237.91665649414062,75.13750457763672,83.18682861328125,64.09999847412111,119.58000183105469,67.14231109619139,105.7949676513672
