Date,ALK,ALLE,AAL,AME,AOS,ARNC,BA,CAT,CTAS,CPRT,CSX,CMI,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FLR,FTV,FBHS,GD,GE
2016-11-11,72.03522491455078,67.75086975097656,42.04087448120117,46.49554443359375,46.50647354125977,18.393123626708984,141.00180053710938,87.22212219238281,106.32742309570312,27.03499984741211,33.316650390625,127.57515716552734,86.79534149169922,43.747802734375,53.84962844848633,61.91030502319336,51.92728042602539,110.46058654785156,48.96428680419922,41.303932189941406,179.1406707763672,43.89864349365234,46.99365997314453,52.79631042480469,53.24774551391602,160.8847198486328,27.037752151489254
2016-11-14,74.52481842041016,67.04706573486328,42.50114059448242,47.04626083374024,46.02264404296875,18.617429733276367,142.3973846435547,88.3099365234375,106.640380859375,27.59000015258789,33.50934219360352,125.4797821044922,87.29077911376953,44.77595138549805,53.91794204711914,61.68036270141602,51.9366340637207,111.53583526611328,49.90182113647461,42.06881713867188,181.54949951171875,43.7453727722168,49.27016067504883,53.2115592956543,54.05746078491211,162.4501190185547,26.86166572570801
2016-11-15,74.91739654541016,67.22301483154297,43.832969665527344,47.27244186401367,45.99360275268555,19.417131423950195,140.612548828125,88.5631332397461,106.7381820678711,27.584999084472656,33.26847076416016,128.31083679199222,86.93826293945312,44.94573593139648,54.32025527954102,60.567420959472656,52.18925476074219,114.45162963867188,50.05646514892578,42.05950164794922,180.798583984375,43.6974983215332,49.6623420715332,53.50816345214844,55.05031204223633,160.37881469726562,27.072967529296875
2016-11-16,74.46736907958984,66.05001068115234,43.52939987182617,46.67255783081055,45.43235778808594,19.124555587768555,139.02708435058594,87.54096221923828,106.59147644042969,27.899999618530273,32.632591247558594,127.46336364746094,86.93826293945312,44.69105529785156,53.6446647644043,60.28229522705078,51.431396484375,115.75936126708984,49.66019058227539,42.05950164794922,179.2674560546875,43.71664047241211,48.59104537963867,53.82454299926758,54.13456726074219,158.29795837402344,27.06415939331055
2016-11-17,75.50148010253906,66.74404144287111,44.88081359863281,47.40028381347656,45.5775146484375,19.01728057861328,137.97329711914062,87.00642395019531,107.970458984375,28.31999969482422,32.71929931640625,127.07396697998048,87.4336929321289,45.75692367553711,53.24235916137695,59.59245681762695,51.17878341674805,117.99705505371094,49.42822265625,41.938236236572266,180.4962158203125,43.81243515014648,49.05016708374024,53.88388061523438,55.3298454284668,158.09750366210938,27.10818099975586
2016-11-18,76.09516906738281,65.80563354492189,45.3019027709961,46.859413146972656,45.54847717285156,19.417131423950195,138.94166564941406,86.59381103515625,109.25162506103516,28.03000068664551,32.757835388183594,126.69866180419922,87.61470794677734,46.12478637695313,53.25753402709961,59.00379943847656,50.71095657348633,117.75489044189452,49.77616882324219,41.78899002075195,182.65151977539062,44.04232025146485,49.1075553894043,54.01239776611328,55.51299667358398,159.04249572753906,27.00253295898437
2016-11-21,75.43447875976562,66.40190124511719,45.12563705444336,46.82007598876953,46.10005569458008,19.68044662475586,139.57772827148438,87.11896514892578,110.307861328125,28.1200008392334,33.34555435180664,128.38761901855472,87.93865203857422,45.85124588012695,54.72257614135742,60.28229522705078,51.00100326538086,118.11426544189452,50.22077560424805,42.21806716918945,183.4901885986328,44.63618087768555,49.97799301147461,54.21014404296875,55.97567749023438,160.77015686035156,27.17861557006836
2016-11-22,78.06768798828125,66.47032928466797,45.12563705444336,46.77090454101562,46.67098617553711,19.397624969482425,141.95120239257812,87.79415893554688,112.31273651123048,26.864999771118164,33.74057388305664,130.75212097167972,87.66234588623047,46.12478637695313,54.34303283691406,60.31908798217773,50.85130310058594,116.79325103759766,50.68471145629883,42.83371353149414,183.4219665527344,44.80860137939453,50.50407028198242,54.81401443481445,54.85443115234375,162.4405517578125,27.45155143737793
2016-11-23,79.43695068359375,66.17707824707031,45.38025665283203,46.68239212036133,46.99999237060547,19.777971267700195,142.1600341796875,90.19485473632812,112.7821807861328,27.2549991607666,33.653865814208984,132.11262512207028,97.3422622680664,46.417198181152344,54.8364372253418,61.15607833862305,51.51559829711914,116.62812042236328,51.02299118041992,43.13220596313477,185.41143798828125,44.8660774230957,51.8623275756836,55.30962371826172,55.32940673828125,162.7937469482422,27.592416763305664
2016-11-25,79.23587799072266,66.38236236572266,45.85030746459961,46.68239212036133,47.6096305847168,20.02178192138672,142.44485473632812,89.8478775024414,113.92642974853516,27.315000534057614,33.90435791015625,132.57240295410156,99.00958251953124,46.44549560546875,54.86680221557617,61.45040893554688,51.68401336669922,116.618408203125,51.33228302001953,43.25346374511719,186.78648376464844,44.91396713256836,52.43623733520508,55.4781265258789,55.60081100463867,164.25416564941406,27.680456161499023
2016-11-28,78.9294662475586,65.88383483886719,45.53693771362305,45.46297073364258,47.13547134399414,19.65118980407715,142.18853759765625,88.9945068359375,113.57434844970705,27.15999984741211,33.575103759765625,129.78567504882812,96.89447021484376,45.738059997558594,54.0979118347168,60.6870002746582,50.92615509033203,115.77336120605469,51.04232788085938,43.244140625,185.3236389160156,44.52124786376953,51.70928955078125,55.10145950317383,54.45700073242188,164.81735229492188,27.51317405700684
2016-11-29,79.26459503173828,65.9620361328125,45.91885375976562,45.21712493896485,47.33867645263672,19.18307304382324,143.9638671875,88.18801879882812,113.03646087646484,27.270000457763672,33.70099639892578,129.69184875488278,95.6082763671875,45.83238220214844,53.371299743652344,60.420265197753906,50.89809036254883,115.89962768554688,51.37344741821289,43.85044479370117,185.6064758300781,43.14192962646485,50.47538375854492,54.794189453125,54.47638320922852,167.16546630859375,27.337093353271484
2016-11-30,78.7762680053711,65.40486907958984,45.47817993164063,46.56438064575195,47.05805587768555,18.80272483825684,142.9385223388672,89.61344146728516,112.0780258178711,27.36000061035156,34.67910003662109,133.03219604492188,95.46536254882812,45.44564819335938,55.53583145141602,61.174476623535156,52.80676651000977,111.16921997070312,51.36371612548828,44.21424102783203,186.92300415039062,45.45037078857422,51.3876953125,54.50674057006836,53.45859146118164,167.37547302246094,27.081771850585934
2016-12-01,79.3412094116211,63.98746871948242,44.802467346191406,48.58037567138672,47.40641784667969,19.01728057861328,144.67588806152344,90.25111389160156,113.33963775634766,27.34499931335449,35.46351623535156,133.82974243164062,97.84722137451172,45.05892562866211,57.76919937133789,62.22303009033203,53.11552429199219,108.34263610839844,51.99674987792969,44.298187255859375,187.43014526367188,47.74923324584961,51.27245712280274,53.713768005371094,52.16937255859375,168.37771606445312,27.636436462402344
2016-12-02,81.22755432128906,63.41075134277344,45.14521789550781,47.21343994140625,47.6386604309082,19.20257568359375,144.54299926757812,89.21957397460938,114.08291625976562,27.19499969482422,35.32794189453125,134.12998962402344,96.70393371582031,45.568275451660156,56.89726257324219,62.32419967651367,52.72256469726562,110.76126098632812,51.84092330932617,44.61534118652344,188.0250244140625,47.33735275268555,51.320472717285156,54.001220703125,52.14999389648438,170.5444793701172,27.592416763305664
