Date,APC,APA,BHGE,COG,CVX,CXO,COP,DVN,FANG,EOG,FTI
2017-06-05,48.27777862548828,44.50368118286133,36.560340881347656,21.147846221923828,96.48619079589844,122.00291442871094,42.559730529785156,32.44879150390625,90.2643051147461,87.93262481689453,28.264545440673828
2017-06-06,48.72514724731445,45.75127029418945,37.141510009765625,21.6396541595459,97.40251159667969,123.84085083007812,43.00447463989258,33.283336639404304,92.3653335571289,89.53948211669922,28.20624542236328
2017-06-07,45.87555313110352,44.55130004882813,36.25973129272461,21.738018035888672,97.02849578857422,120.4746322631836,42.114994049072266,31.33935165405273,88.22303009033203,86.89755249023438,27.41922950744629
2017-06-08,45.350379943847656,44.76082229614258,36.2998161315918,21.95441436767578,97.24354553222656,121.06396484375,41.64124298095703,30.91717338562012,87.44635009765625,86.85811614990234,27.283205032348636
2017-06-09,46.663330078125,46.03697967529297,37.09475708007813,22.505239486694336,99.48764038085938,123.74095916748048,43.333194732666016,31.98734474182129,89.76643371582031,88.80012512207031,27.73015022277832
2017-06-12,47.0235481262207,46.1131591796875,37.515602111816406,22.40688133239746,101.0210952758789,123.10167694091795,44.20333099365234,32.12479782104492,90.27427673339844,88.60295867919922,27.88561248779297
2017-06-13,47.91923904418945,46.87505340576172,38.12349319458008,22.987215042114254,101.10523986816406,124.70986938476562,44.88978576660156,32.941200256347656,92.04668426513672,89.2733154296875,28.07021903991699
2017-06-14,46.03050231933594,45.44651412963867,37.48219680786133,22.721637725830078,99.67465209960938,121.41358184814452,43.91328811645508,31.66249656677246,89.01962280273438,87.6664810180664,27.574691772460934
2017-06-15,44.89142990112305,45.522705078125,37.62248229980469,22.95770835876465,99.42218780517578,116.44915771484376,43.88428115844727,30.97397041320801,85.504638671875,85.80332946777344,26.8751220703125
2017-06-16,45.796852111816406,47.1798095703125,38.27045822143555,22.741310119628906,101.31095886230469,116.85869598388672,44.98646545410156,31.23954772949219,84.50890350341797,87.26228332519531,26.80710792541504
2017-06-19,45.46583938598633,47.44646835327149,37.776123046875,22.219989776611328,100.47877502441406,116.09954833984376,44.82210540771485,30.8067569732666,85.5245590209961,86.81867980957031,26.45732116699219
2017-06-20,45.066673278808594,45.44651412963867,37.05467224121094,22.033100128173828,99.56243896484376,115.79988861083984,44.30001831054688,30.649377822875977,86.66967010498047,86.601806640625,25.864633560180664
2017-06-21,44.151512145996094,43.484657287597656,36.64049530029297,21.983922958374023,97.70172119140624,114.66116333007812,43.45888137817383,29.65592956542969,86.38089752197266,85.88218688964844,25.73832130432129
2017-06-22,43.89838790893555,43.456092834472656,36.42006301879883,22.48556900024414,97.664306640625,113.75218200683594,43.323524475097656,29.51822280883789,85.61417388916016,86.44408416748047,25.97151184082031
2017-06-23,44.297550201416016,43.88465118408203,36.06601333618164,23.35115623474121,98.1785888671875,116.34927368164062,43.34286117553711,29.98052406311035,88.02388000488281,86.54267120361328,25.94236183166504
2017-06-26,43.73287582397461,44.00845336914063,35.87228775024414,23.90198135375977,97.3744659423828,115.77991485595705,42.76276016235352,30.21658706665039,86.92855834960938,86.14835357666016,26.11725425720215
2017-06-27,42.64247131347656,44.00845336914063,35.65184020996094,24.09870529174805,97.30901336669922,116.87867736816406,42.51138687133789,29.85265350341797,87.61563110351562,86.74967956542969,26.1561222076416
2017-06-28,42.63274002075195,44.89414978027344,35.738685607910156,24.07903289794922,97.50536346435548,117.9774398803711,42.5017204284668,30.049375534057614,86.23152923583984,87.75518798828125,26.46703720092773
2017-06-29,44.05415344238281,45.18938064575195,35.75204467773437,24.413463592529297,97.35576629638672,120.50460052490234,42.61774063110352,31.288726806640625,86.9186019897461,88.72126007080078,26.447608947753906
2017-06-30,44.14177322387695,45.64651107788086,36.41337966918945,24.66920661926269,97.5521240234375,121.3936004638672,42.5017204284668,31.446104049682614,88.43212890625,89.23387145996094,26.42817687988281
2017-07-03,44.881690979003906,46.97981262207031,38.53097915649414,24.71838569641113,99.39413452148438,124.10055541992188,44.14532852172852,32.242828369140625,89.96558380126953,91.0575942993164,27.399797439575195
2017-07-05,43.62578201293945,45.37985610961914,35.72122573852539,24.49215507507324,97.82327270507812,122.05286407470705,42.69508743286133,30.59036445617676,88.11349487304688,89.01700592041016,26.661361694335934
2017-07-06,42.467227935791016,43.58941650390625,35.49107360839844,23.862638473510746,97.0752410888672,121.6333236694336,41.87328338623047,29.68543815612793,85.59425354003906,87.3707275390625,26.19498443603516
2017-07-07,42.21410751342773,42.96086120605469,36.35414123535156,23.862638473510746,96.76668548583984,120.6144790649414,41.57356643676758,29.05592536926269,85.72370147705078,87.18344116210938,25.98122978210449
2017-07-10,42.43801879882813,44.865577697753906,35.702049255371094,24.26592063903809,96.34591674804688,121.43355560302734,41.80561065673828,29.24281311035156,87.65545654296875,88.34664916992188,26.39902687072754
2017-07-11,42.48670959472656,44.95129013061523,35.81711959838867,24.482316970825195,96.42072296142578,123.43131256103516,41.91195297241211,30.029705047607425,88.24295043945312,89.3423080444336,26.79739189147949
2017-07-12,42.66194152832031,45.31318664550781,35.836299896240234,24.67904281616211,97.14070892333984,122.90190887451172,41.80561065673828,30.305116653442386,87.735107421875,89.28317260742188,26.82654190063477
2017-07-13,43.27529525756836,45.94174194335938,35.32805633544922,25.00363540649414,97.36510467529295,123.52120971679688,41.81527328491211,30.688720703125,89.03953552246094,90.67322540283205,26.74881172180176
2017-07-14,43.54789733886719,46.24649429321289,35.81711959838867,24.934783935546875,97.65496063232422,124.64994049072266,42.00864028930664,31.131349563598636,90.09503173828124,90.73249816894531,27.283205032348636
2017-07-17,44.02494430541992,46.36078262329102,36.09521865844727,25.013469696044922,97.43991088867188,125.87855529785156,41.75725936889648,30.83626747131348,90.08506774902344,90.76213836669922,27.020864486694336
2017-07-18,42.6132698059082,45.45603561401367,35.24174499511719,24.413463592529297,96.98175048828124,124.24040222167969,41.64124298095703,30.846101760864254,90.02532958984375,90.5645980834961,27.020864486694336
2017-07-19,43.723140716552734,47.73458862304688,35.040367126464844,24.757732391357425,97.67366790771484,127.49674224853516,42.211673736572266,31.96742057800293,93.53034210205078,93.14228057861328,27.866180419921875
2017-07-20,42.68142318725586,47.24632263183594,33.53479385375977,24.590517044067386,97.83262634277344,126.32805633544922,42.051170349121094,31.465776443481445,91.9869384765625,92.50035095214844,27.613555908203125
2017-07-21,42.895606994628906,46.34639358520508,32.719680786132805,24.570844650268555,96.5422821044922,127.05723571777344,41.48699188232422,31.436267852783203,91.59860229492188,91.75962829589844,27.098594665527344
2017-07-24,43.0416374206543,45.91557693481445,32.94983291625977,24.374122619628906,96.49553680419922,128.23591613769528,41.44807434082031,31.21987342834473,92.81341552734376,92.1546630859375,27.24433898925781
2017-07-25,44.51173400878906,46.77721405029297,33.803306579589844,24.70854949951172,97.60821533203124,131.55218505859378,42.459716796875,32.43955612182617,95.312744140625,93.6953582763672,26.77795791625977
2017-07-26,43.97627258300781,46.77721405029297,34.57047653198242,24.74789428710937,98.2907943725586,131.91177368164062,42.50835800170898,32.44939422607422,96.06950378417969,93.57685089111328,26.952850341796875
2017-07-27,46.06945419311523,48.07924270629883,34.675960540771484,24.767566680908203,99.21646881103516,131.95173645019528,43.44217300415039,32.92152786254883,96.15911865234376,94.79161071777344,27.88561248779297
2017-07-28,45.09587478637695,47.878196716308594,35.57738494873047,25.08232688903809,101.09589385986328,130.41346740722656,44.02581787109375,32.665786743164055,96.23876953125,94.23853302001952,28.07021903991699
2017-07-31,44.46305465698242,47.37078857421875,35.375999450683594,24.462646484375,102.0963897705078,130.11380004882812,44.13281631469727,32.764148712158196,95.47205352783205,93.9620132446289,27.73015022277832
2017-08-01,43.51869201660156,46.58573913574219,34.23484039306641,24.944623947143555,103.58309173583984,130.61323547363278,43.52972030639648,32.43955612182617,94.94430541992188,93.2904281616211,27.44837951660156
2017-08-02,43.47975158691406,45.867713928222656,33.899200439453125,24.167560577392575,103.28387451171876,128.51559448242188,44.36627578735352,32.85268020629883,95.43222045898438,91.17693328857422,27.07916259765625
2017-08-03,42.6132698059082,42.181827545166016,33.86084747314453,24.167560577392575,102.32079315185548,117.3281707763672,43.68535614013672,31.74118804931641,89.30838775634766,87.79927062988281,26.74881172180176
2017-08-04,43.70367431640625,43.29237747192383,33.78412628173828,24.305265426635746,102.95661163330078,118.59674835205078,44.31763458251953,33.108413696289055,94.80490112304688,89.330078125,26.74881172180176
2017-08-07,43.197410583496094,42.49776077270508,33.14162826538086,23.970836639404297,102.64805603027344,116.02963256835938,43.93826293945313,31.869060516357425,95.6313705444336,88.55974578857422,26.52533721923828
2017-08-08,43.0416374206543,42.2392692565918,33.506027221679695,24.217248916625977,103.18102264404295,117.78765106201172,44.38572692871094,31.613317489624023,94.5758819580078,90.02141571044922,26.379594802856445
2017-08-09,42.93454360961914,41.72228622436523,33.74694061279297,24.47351455688477,103.6859359741211,118.68663787841795,44.405181884765625,31.554302215576172,94.1775894165039,89.2313232421875,26.38930892944336
2017-08-10,42.54511642456055,40.793643951416016,33.43857192993164,24.22710609436035,102.95661163330078,115.95970153808594,43.74372100830078,31.23954772949219,91.6683120727539,88.01655578613281,26.107540130615234
2017-08-11,42.389347076416016,40.5830192565918,33.04347610473633,24.256669998168945,102.1337890625,115.2804718017578,43.56863021850586,31.09200668334961,92.47486114501952,87.43384552001953,25.670307159423828
2017-08-14,41.88309097290039,39.79796600341797,33.014572143554695,24.09896850585937,101.6475601196289,112.98304748535156,43.3254508972168,30.56085205078125,90.36388397216795,86.90052795410156,25.56342887878418
2017-08-15,42.0972785949707,39.76925659179688,33.062759399414055,24.23695945739746,101.51666259765624,110.95532989501952,43.286537170410156,30.413311004638672,87.6454849243164,85.94254302978516,25.36910820007324
2017-08-16,41.40603256225586,38.898040771484375,32.60020065307617,24.18767738342285,100.9027862548828,110.4259262084961,42.49862289428711,30.157573699951172,87.68531799316406,83.92781066894531,25.15534400939941
2017-08-17,40.61744689941406,38.18958282470703,31.60764312744141,24.17782211303711,100.03390502929688,107.9287338256836,41.82743835449219,29.68543815612793,85.73365783691406,82.34761810302734,24.84442901611328
2017-08-18,41.05554962158203,38.59168243408203,31.5787296295166,24.039831161499023,100.56278228759766,108.39820098876952,41.93444061279297,29.90183448791504,86.88872528076172,83.04882049560547,25.01931953430176
2017-08-21,40.938724517822266,37.835350036621094,31.35709571838379,24.148250579833984,99.90167999267578,108.37822723388672,41.34107208251953,29.842815399169922,86.7094955444336,82.65377807617188,24.70840072631836
2017-08-22,41.15291213989258,38.18958282470703,31.501644134521484,24.62135887145996,100.449462890625,109.29718780517578,42.01226425170898,29.90183448791504,87.0580062866211,83.19696807861328,24.591806411743164
2017-08-23,41.84414291381836,38.52466583251953,31.83891868591309,24.54250717163086,100.6855697631836,109.91649627685548,42.49862289428711,30.472326278686523,88.48192596435547,84.05619812011719,24.88329315185547
2017-08-24,41.52286911010742,38.3236198425293,31.626916885375977,24.62135887145996,101.4694366455078,109.87654113769531,42.11925888061523,30.61003303527832,88.74081420898438,83.572265625,24.45577812194824
2017-08-25,41.24053192138672,38.35233688354492,32.050918579101555,24.49322509765625,102.21553802490234,109.31716918945312,42.39162063598633,30.649377822875977,88.3624267578125,83.463623046875,25.029035568237305
2017-08-28,40.1793327331543,37.67259979248047,32.041282653808594,24.40451812744141,101.77165985107422,108.81773376464844,41.87607955932617,30.42314720153809,87.65545654296875,82.36737823486328,24.776411056518555
2017-08-29,39.634132385253906,37.21306228637695,32.52310562133789,24.51293754577637,101.86610412597656,108.34825897216795,41.6815299987793,30.482162475585934,87.79485321044922,82.1204605102539,24.88329315185547
2017-08-30,39.44915771484375,36.734375,32.291831970214844,24.43408966064453,101.74333190917969,108.63793182373048,42.226261138916016,30.452655792236328,88.09358215332031,82.634033203125,24.69868469238281
2017-08-31,39.84832000732422,37.18434143066406,32.667659759521484,25.18317794799805,101.63944244384766,110.84545135498048,42.46944427490234,30.88544464111328,90.4037094116211,83.93768310546875,25.09704971313477
2017-09-01,40.39352798461914,37.79705810546875,33.053112030029304,26.48422431945801,102.71607971191406,111.66453552246094,43.03363037109375,31.58381080627441,91.5289077758789,84.58952331542969,25.57314491271973
2017-09-05,40.383785247802734,37.7396240234375,33.69875717163086,26.572933197021484,103.35830688476562,113.40258026123048,43.17953109741211,31.60348701477051,91.34966278076172,84.80679321289062,25.816049575805664
2017-09-06,41.23079681396485,38.41935729980469,33.477123260498054,26.533506393432614,105.57769775390624,114.87092590332031,43.83126831054688,32.144474029541016,92.26575469970705,86.76227569580078,25.49541664123535
2017-09-07,41.05554962158203,38.99378204345703,33.48675537109375,26.257524490356445,105.58714294433594,115.08069610595705,43.8799057006836,31.85922622680664,91.23018646240234,87.50298309326172,25.582860946655273
2017-09-08,39.83858489990234,37.624732971191406,33.16875457763672,25.59714508056641,104.62383270263672,111.9442138671875,43.25735473632813,30.95429801940918,88.5217514038086,85.70551300048828,24.776411056518555
2017-09-11,39.93594741821289,38.06512069702149,34.190216064453125,25.65628242492676,106.26712799072266,114.03187561035156,43.704811096191406,31.288726806640625,89.06941223144531,86.84127807617188,25.038753509521484
2017-09-12,40.70600128173828,38.79273223876953,34.652767181396484,25.95197868347168,106.2387924194336,115.490234375,43.704811096191406,31.642826080322266,90.02532958984375,87.37460327148438,25.21364402770996
2017-09-13,42.04142379760742,40.535152435302734,34.77804183959961,26.03083038330078,107.83489990234376,119.50572204589844,44.31763458251953,33.02245712280273,93.09221649169922,89.97203063964844,25.66058921813965
