Date,APD,ALB,AVY,BLL,CE,CF,EMN,ECL,FMC,FCX
2017-05-16,136.16282653808594,109.47015380859376,81.15785217285156,39.64726638793945,84.16423797607422,26.636402130126953,75.62503814697266,124.52815246582031,63.9948616027832,11.565788269042967
2017-05-17,134.48379516601562,107.68738555908205,79.55029296875,39.23023986816406,80.59013366699219,26.05755424499512,73.43879699707031,123.560302734375,62.33728408813477,11.23168659210205
2017-05-18,134.6158447265625,107.16133880615234,79.41552734375,39.00454711914063,80.50367736816406,26.01011085510254,73.42929077148438,123.90247344970705,61.17865753173828,11.0941162109375
2017-05-19,134.98373413085938,107.47306823730469,79.66580963134766,39.28910827636719,81.11858367919922,27.101375579833984,74.68399047851562,124.24464416503906,62.8447151184082,11.526480674743652
2017-05-22,135.18183898925778,107.72634887695312,80.07972717285156,39.42647933959961,81.88719940185547,26.84516716003418,75.09274291992188,124.95829010009766,63.08151245117188,11.624747276306152
2017-05-23,134.72903442382812,108.82720184326172,79.7043228149414,39.37742233276367,83.7799301147461,27.47146034240723,75.65354919433594,125.18314361572266,63.02230453491211,11.673879623413086
2017-05-24,135.96473693847656,109.15843963623048,79.72356414794922,39.56385803222656,84.15464782714844,26.987506866455078,75.57750701904297,126.4149169921875,63.14070129394531,11.69353199005127
2017-05-25,135.94587707519528,109.68447875976562,80.69580841064453,39.956356048583984,83.88562774658203,26.65538024902344,75.7295913696289,127.39254760742188,63.69887161254883,11.497002601623535
2017-05-26,135.74777221679688,109.94752502441406,81.13860321044922,39.926918029785156,83.6934585571289,26.69333839416504,75.95772552490234,128.36039733886722,63.6396713256836,11.467523574829102
2017-05-30,135.80438232421878,109.55784606933594,81.26374816894531,40.16300582885742,83.1554183959961,26.48457336425781,76.00525665283203,128.61456298828122,63.4282455444336,11.467523574829102
2017-05-31,135.88926696777344,110.66841888427734,81.10973358154297,40.23185729980469,83.1554183959961,25.526153564453125,76.14783477783203,129.86590576171878,63.74115753173828,11.290645599365234
2017-06-01,136.85140991210938,110.43462371826172,82.54402160644531,40.74336242675781,84.32757568359375,25.649518966674805,77.13640594482422,130.78483581542972,64.38390350341797,11.25133991241455
2017-06-02,138.46443176269528,111.1457748413086,81.58141326904297,40.684349060058594,84.58698272705078,25.051692962646484,77.09837341308594,131.32255554199222,64.67144012451172,11.0941162109375
2017-06-05,136.73823547363278,110.67816162109376,81.41690063476562,40.52695846557617,83.4340591430664,24.937822341918945,76.55656433105469,130.66755676269528,64.11327362060547,11.221861839294434
2017-06-06,135.94587707519528,109.77216339111328,81.01042938232422,40.32039260864258,84.54855346679688,24.76701354980469,76.30941772460938,130.364501953125,64.27394866943361,11.644400596618652
2017-06-07,135.22897338867188,109.88906860351562,80.89430236816406,40.06463241577149,84.79837036132812,24.88088417053223,76.76568603515625,130.53068542480472,64.43465423583984,11.516655921936035
2017-06-08,135.36103820800778,111.32112121582031,80.59429931640625,39.84822463989258,84.72148895263672,25.402795791625977,77.32649993896484,129.75836181640622,64.48538208007811,11.850757598876953
2017-06-09,137.5777587890625,112.42196655273438,81.378173828125,39.621978759765625,86.58541870117188,25.85828018188477,78.47665405273438,130.81416320800778,64.79829406738281,12.145551681518555
2017-06-12,136.23826599121094,108.32061004638672,81.72657012939453,39.76953506469727,85.98011779785156,25.96266365051269,78.970947265625,130.19828796386722,63.783447265625,12.125898361206055
2017-06-13,137.97393798828122,110.0694580078125,82.72335052490234,40.53679656982422,87.18110656738281,27.02546119689941,80.18557739257812,131.47897338867188,64.92515563964844,12.145551681518555
2017-06-14,137.30419921875,106.75740051269531,82.69432067871094,40.60564804077149,86.50855255126953,25.972152709960934,79.26742553710938,130.88261413574222,64.12172698974611,11.880236625671387
2017-06-15,136.97407531738278,103.6114501953125,82.79109191894531,40.47777557373047,86.55658721923828,25.38381576538086,78.72227478027344,130.85331726074222,64.12172698974611,11.300472259521484
2017-06-16,137.25704956054688,105.60453033447266,82.88787841796875,40.48761367797852,86.96971893310547,26.171428680419922,79.43001556396484,131.63754272460938,64.40081787109375,11.221861839294434
2017-06-19,137.86073303222656,105.83902740478516,83.8749771118164,41.20568466186523,91.8792953491211,26.797719955444336,82.2514419555664,131.96102905273438,63.94413757324219,11.388910293579102
2017-06-20,136.53071594238278,105.26258087158205,85.08467102050781,41.107322692871094,90.639892578125,25.79185485839844,81.41935729980469,131.47088623046878,64.13019561767578,11.04498291015625
2017-06-21,135.34217834472656,103.74822998046876,84.90080261230469,41.09748077392578,90.78401184082031,25.33637237548828,79.60218811035156,129.53965759277344,63.927223205566406,11.015503883361816
2017-06-22,136.06851196289062,102.78099822998048,84.72659301757812,40.98927688598633,90.12107849121094,25.943687438964844,79.23873901367188,129.08869934082028,62.80242538452149,11.25133991241455
2017-06-23,136.7193603515625,102.43904113769531,85.21047973632812,41.38274765014648,89.8904800415039,26.04806709289551,79.35350036621094,129.06912231445312,63.2421875,11.555962562561035
2017-06-26,136.69107055664062,102.60513305664062,85.32660675048828,41.59915161132813,90.0826416015625,26.01011085510254,80.08038330078125,129.42201232910156,63.23373031616211,11.614919662475586
2017-06-27,135.67231750488278,102.0677719116211,85.22982788085938,41.40242004394531,89.1603012084961,25.497690200805664,79.87953186035156,129.186767578125,62.59099197387695,11.516655921936035
2017-06-28,136.62501525878906,104.46143341064452,85.91693115234375,41.82540130615234,89.75597381591797,25.782367706298828,80.58728790283203,130.28469848632812,63.60866928100586,11.781970977783205
2017-06-29,134.61209106445312,102.26318359375,85.29756927490234,41.34339904785156,89.9193115234375,26.02908706665039,79.76477813720703,128.86323547363278,62.20116806030274,11.870409965515135
2017-06-30,135.83692932128906,103.1131820678711,85.52015686035156,41.52045440673828,91.21636962890624,26.532018661499023,80.32904815673828,130.13764953613278,61.93832397460938,11.801624298095705
2017-07-03,137.00482177734378,103.59190368652344,86.00404357910156,41.77621078491211,92.42694854736328,27.7276668548584,80.81682586669922,130.32392883300778,62.37923049926758,11.988327026367188
2017-07-05,135.40966796875,105.53614807128906,85.95564270019531,41.88441848754883,91.19715118408205,27.25320625305176,79.91778564453125,130.64741516113278,62.36227035522461,11.958849906921387
2017-07-06,134.95390319824222,105.56546783447266,86.30403137207031,41.33356094360352,91.34127044677734,26.171428680419922,79.95603942871094,129.578857421875,62.40466690063477,11.68370532989502
2017-07-07,136.73896789550778,107.46085357666016,87.85243225097656,41.608985900878906,92.36930084228516,26.46559715270996,80.24297332763672,130.01020812988278,63.24408340454102,11.69353199005127
2017-07-10,136.25474548339844,108.7798080444336,88.48148345947266,41.47127151489258,92.37891387939452,28.202133178710934,80.95072174072266,129.45143127441406,64.32936859130861,12.302776336669922
2017-07-11,135.56159973144528,110.35279083251952,88.79114532470703,40.97944259643555,92.6094970703125,27.93643569946289,81.2950210571289,129.29457092285156,62.93883514404297,12.361734390258787
2017-07-12,136.47312927246094,113.8602523803711,90.21376037597656,41.27454376220703,93.95459747314452,27.442989349365234,82.06016540527344,130.42192077636722,64.04109954833984,12.057113647460938
2017-07-13,137.080810546875,114.97402954101562,90.0782699584961,41.0384635925293,93.96419525146484,28.002857208251953,81.43849182128906,129.46124267578122,65.14335632324219,12.263468742370605
2017-07-14,138.22021484375,114.8665542602539,90.98795318603516,41.412254333496094,94.80967712402344,27.98387718200684,81.6775894165039,130.10824584960938,64.85506439208984,12.381387710571287
2017-07-17,138.20123291015622,114.1728744506836,90.94924926757812,41.73686218261719,94.98262786865234,27.77511787414551,81.5245590209961,129.56906127929688,65.10094451904297,12.774447441101074
2017-07-18,137.90689086914062,115.02288055419922,90.38794708251952,41.72702407836914,95.01144409179688,27.926944732666016,81.37154388427734,129.84356689453122,64.43959808349611,12.774447441101074
2017-07-19,138.82789611816406,116.41999816894531,91.0363311767578,41.835227966308594,95.87614440917969,29.236461639404297,82.39490509033203,130.43171691894528,64.59223175048828,12.882539749145508
2017-07-20,138.63800048828122,115.19873046875,91.0266571044922,41.72702407836914,94.44458770751952,29.540119171142575,81.94537353515625,129.84356689453122,64.26155090332031,12.813753128051758
2017-07-21,138.28668212890622,115.61884307861328,90.86215209960938,42.2188606262207,93.8296890258789,29.54961204528809,81.91669464111328,130.43171691894528,64.49047088623047,12.784274101257324
2017-07-24,137.62203979492188,115.87286376953124,90.9298858642578,41.9827766418457,93.91615295410156,28.67659568786621,82.06016540527344,129.44161987304688,65.11791229248047,12.73514175415039
2017-07-25,137.71697998046878,116.06827545166016,88.3266372680664,41.81554794311523,92.4749755859375,28.629150390625,82.3662109375,130.28469848632812,66.12691497802734,14.6120023727417
2017-07-26,136.634521484375,114.50506591796876,89.36212158203125,41.717193603515625,91.4613265991211,27.4050350189209,81.34284973144531,129.84356689453122,65.28749084472656,14.798707008361815
2017-07-27,136.39714050292972,113.6941375732422,88.85888671875,41.59915161132813,90.12908935546876,27.338607788085934,81.31414794921875,129.22598266601562,64.97377014160156,14.248421669006348
2017-07-28,136.24522399902344,113.82115173339844,89.06212615966797,41.20568466186523,91.30685424804688,27.509416580200195,79.410888671875,129.323974609375,64.99073791503906,14.346687316894533
2017-07-31,134.97286987304688,113.1372528076172,89.93310546875,41.21552658081055,92.84183502197266,27.85102844238281,79.53523254394531,129.07891845703122,64.76180267333984,14.366340637207033
2017-08-01,141.40106201171875,114.72977447509766,90.4266586303711,41.304054260253906,92.79356384277344,27.7276668548584,80.013427734375,128.8436279296875,65.58424377441406,14.238595008850098
2017-08-02,140.6319580078125,116.70331573486328,91.04600524902344,41.19584655761719,93.45968627929688,27.25320625305176,80.22383880615234,130.28469848632812,71.09552764892578,14.12067699432373
2017-08-03,139.50202941894528,116.06827545166016,90.26212310791016,39.94659805297852,93.47899627685548,29.141571044921875,80.26209259033203,130.01020812988278,70.66310119628906,14.12067699432373
2017-08-04,139.78692626953122,116.84986114501952,90.04923248291016,39.89741897583008,94.26095581054688,30.56496238708496,80.40555572509766,130.28469848632812,71.51948547363281,14.159984588623047
2017-08-07,139.86288452148438,120.24986267089844,90.52342224121094,40.49744415283203,95.36150360107422,30.29926109313965,80.76899719238281,129.3533935546875,71.73145294189453,14.444952011108398
2017-08-08,138.486083984375,112.7562255859375,90.38794708251952,40.41875076293945,95.08155059814452,29.88173484802246,80.45338439941406,128.65736389160156,71.53643035888672,14.218942642211914
2017-08-09,138.86587524414062,110.5579605102539,89.8943862915039,39.621978759765625,94.30924224853516,30.25181579589844,80.58728790283203,129.75534057617188,71.73992919921875,14.336861610412598
2017-08-10,137.697998046875,108.39877319335938,88.9653549194336,39.39574813842773,92.81287384033205,29.18901634216309,79.62129974365234,127.6672592163086,70.41722869873047,13.904494285583494
2017-08-11,137.2991943359375,106.8453369140625,90.02018737792969,39.503944396972656,93.3631362915039,29.23693084716797,79.58304595947266,127.25550842285156,70.14589691162111,13.717791557312012
2017-08-14,139.23619079589844,108.28153228759766,90.65892028808594,39.97610473632813,94.22235107421876,28.95903015136719,80.58728790283203,128.87303161621094,70.67157745361328,13.904494285583494
2017-08-15,139.39759826660156,109.30738830566406,90.50406646728516,39.66133499145508,94.58920288085938,29.03569221496582,81.14199829101562,128.56913757324222,71.69754791259766,13.727618217468262
2017-08-16,140.60348510742188,110.8119659423828,91.5976333618164,40.15316390991211,94.76297760009766,28.949447631835934,81.55326080322266,129.80433654785156,71.85016632080078,14.513737678527832
2017-08-17,138.19172668457028,109.5321044921875,90.15570068359376,39.612152099609375,93.24729919433594,27.94326019287109,79.16222381591797,127.6672592163086,70.18829345703125,13.953627586364744
2017-08-18,138.40061950683594,110.00106048583984,90.03954315185547,39.46459197998047,92.45568084716795,27.81868934631348,79.28656768798828,127.54959869384766,70.06109619140625,13.904494285583494
2017-08-21,137.8214111328125,110.87060546875,89.81697082519531,38.94325256347656,93.33417510986328,27.96242713928223,79.50653839111328,127.83389282226562,70.76485443115234,14.474431991577148
2017-08-22,138.58100891113278,113.15679931640624,90.1847152709961,39.11047744750977,94.02926635742188,28.01992607116699,80.4725112915039,128.89265441894528,71.61275482177734,14.80853271484375
2017-08-23,137.83091735839844,112.73667907714844,90.03954315185547,38.746524810791016,94.6278076171875,27.722858428955078,80.70204162597656,128.2064208984375,71.57881927490234,15.024715423583984
2017-08-24,137.89736938476562,112.21886444091795,89.96212768554688,38.5694694519043,95.20704650878906,27.81868934631348,81.12286376953125,127.7652587890625,71.31597137451172,15.221245765686035
2017-08-25,138.63800048828122,112.30679321289062,90.64923858642578,38.65800094604492,94.6084976196289,27.77077293395996,81.17069244384766,128.4613037109375,71.47708129882812,15.024715423583984
2017-08-28,138.41963195800778,112.77574920654295,90.29117584228516,38.44158935546875,94.17408752441406,27.81868934631348,81.7062759399414,128.87303161621094,71.68058013916016,15.260552406311035
2017-08-29,138.03030395507812,111.82805633544922,90.43633270263672,38.42191696166992,93.83618927001952,27.627031326293945,80.8837661743164,128.29464721679688,71.58731079101562,14.946104049682615
2017-08-30,138.16323852539062,112.521728515625,90.99763488769531,38.964317321777344,91.4709701538086,27.73244285583496,82.0123291015625,128.40248107910156,71.62969970703125,14.307381629943848
2017-08-31,138.03030395507812,113.58668518066406,91.22021484375,39.437686920166016,93.66240692138672,27.780357360839844,82.4427261352539,130.67681884765622,73.10504150390625,14.523564338684082
2017-09-01,138.29615783691406,115.90217590332031,92.3870849609375,39.595481872558594,94.65676879882812,28.729045867919922,83.50433349609375,130.23568725585938,74.114013671875,14.80853271484375
2017-09-05,137.17573547363278,113.98725128173828,92.18287658691406,39.437686920166016,93.372802734375,27.86660003662109,81.55326080322266,130.60820007324222,72.59629821777344,14.533390045166016
2017-09-06,137.2042236328125,115.93148803710938,90.52008819580078,39.44755172729492,93.69136810302734,29.898141860961914,81.36197662353516,128.31423950195312,73.17285919189453,14.798707008361815
2017-09-07,137.080810546875,115.37458801269531,90.1116714477539,39.70395278930664,93.61415100097656,30.358112335205078,81.1324462890625,128.941650390625,74.32599639892578,14.946104049682615
2017-09-08,137.6505126953125,115.56021881103516,90.61732482910156,39.72367858886719,93.44037628173828,30.70309257507324,81.1324462890625,128.53973388671878,73.88510131835938,13.99293327331543
2017-09-11,141.64794921875,121.0021514892578,91.58000183105469,40.37456893920898,94.85950469970705,30.961828231811523,81.85930633544922,127.27511596679688,75.43672180175781,14.140331268310547
2017-09-12,141.74290466308594,121.77397918701172,92.60101318359376,40.15760803222656,95.65113067626952,30.84683036804199,82.4427261352539,127.42215728759766,76.0556869506836,14.05189323425293
2017-09-13,141.6669158935547,122.7119140625,92.3870849609375,39.802581787109375,95.83454895019531,30.76058578491211,81.86888122558594,126.8731918334961,76.00482177734375,13.698138236999512
2017-09-14,142.49301147460938,123.41714477539062,93.11637878417969,39.85188674926758,96.51033020019531,31.00974082946777,81.83039093017578,128.43186950683594,76.14895629882812,13.619526863098145
2017-09-15,142.54998779296875,124.68070220947266,94.1568374633789,39.9702377319336,96.62616729736328,31.517620086669922,81.7437973022461,128.47109985351562,75.93697357177734,13.639179229736328
2017-09-18,143.3285675048828,128.33424377441406,96.1794204711914,40.21677780151367,98.05494689941406,33.63540267944336,82.17676544189453,128.32365417480472,77.46318054199219,13.884840965270994
2017-09-19,142.9012908935547,131.88983154296878,95.78073120117188,40.049129486083984,98.91415405273438,34.05704498291016,83.38905334472656,128.53010559082028,78.1245346069336,14.228769302368164
2017-09-20,143.3570556640625,133.29052734375,96.1502456665039,40.21677780151367,100.34294128417969,33.72165298461914,82.79254150390625,128.58909606933594,77.96343994140625,13.933974266052244
2017-09-21,143.4235382080078,132.12490844726562,96.09191131591795,40.23650360107422,100.30432891845705,34.459522247314446,82.552001953125,128.72671508789062,76.6831283569336,13.737443923950195
2017-09-22,142.67340087890625,131.53720092773438,96.03355407714844,40.43374252319336,100.58428192138672,33.75998687744141,83.20625305175781,129.11012268066406,76.26765441894531,13.81605625152588
2017-09-25,143.87928771972656,126.24790954589844,96.15998077392578,40.246360778808594,99.54167175292969,34.411609649658196,84.34158325195312,129.26741027832028,72.92697143554688,13.649006843566895
2017-09-26,143.3570556640625,125.78753662109376,95.8876953125,40.404151916503906,99.5995864868164,33.424591064453125,83.55261993408203,128.02871704101562,72.672607421875,13.747269630432127
2017-09-27,143.67990112304688,127.354736328125,96.65589141845705,40.42388153076172,100.70978546142578,33.62582397460937,84.0433120727539,126.7900161743164,73.927490234375,13.757098197937012
2017-09-28,143.6988983154297,129.60760498046878,97.1712646484375,40.847938537597656,100.72908782958984,33.386260986328125,86.55451202392578,127.0849609375,74.74343872070312,14.16981029510498
2017-09-29,143.5849609375,133.51579284667972,95.62515258789062,40.72959518432617,100.66151428222656,33.69290542602539,87.06444549560547,126.43610382080078,75.89059448242188,13.796403884887695
