Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT
2018-08-13,121.36321258544922,146.70741271972656,41.68064880371094,173.38858032226562,126.47865295410156,46.08000183105469,107.54082489013672,118.33636474609376,27.962846755981445,433.44964599609375,64.79006195068361,230.97430419921875,90.32213592529295,121.88850402832031
2018-08-14,121.67595672607422,146.80587768554688,42.216888427734375,174.32545471191406,126.77166748046876,46.91999816894531,108.15328216552734,118.01495361328124,27.98241424560547,426.7730407714844,65.03418731689453,231.62966918945312,90.08853912353516,122.64012145996094
2018-08-15,123.86514282226562,147.22923278808594,42.636131286621094,175.95521545410156,127.6409683227539,46.5099983215332,109.12545013427734,118.30714416503906,28.011972427368164,429.1231384277344,65.58103179931639,234.4663391113281,90.46812438964844,123.39173889160156
2018-08-16,125.70250701904295,147.40646362304688,42.78366088867188,176.9506378173828,128.56889343261722,46.88000106811523,109.5531997680664,119.1837158203125,28.130207061767575,436.1930847167969,65.80561065673828,235.72817993164062,91.75287628173828,124.05549621582031
2018-08-17,126.81663513183594,148.83404541015625,43.18690872192383,178.7853240966797,129.07676696777344,47.540000915527344,110.69063568115234,120.8004913330078,28.51447296142578,431.4437255859375,66.25479888916016,238.02687072753903,92.63858032226562,126.27130126953124
2018-08-20,125.4972686767578,148.4599151611328,43.25575637817383,178.65847778320312,128.53958129882812,47.31999969482422,111.07949829101562,120.57648468017578,28.248443603515625,431.01104736328125,66.15715026855469,237.69430541992188,92.3563232421875,127.38407135009766
2018-08-21,124.40267181396484,146.97323608398438,42.73448944091797,176.6676025390625,126.78144073486328,48.08000183105469,109.708740234375,119.65121459960938,27.8050594329834,427.6108093261719,65.40525817871094,235.9629364013672,91.1494369506836,125.87108612060548
2018-08-22,123.65013885498048,145.8213348388672,42.76399230957031,176.9311065673828,126.26375579833984,47.849998474121094,108.5518798828125,118.8525619506836,27.64741134643555,424.9716796875,65.32713317871094,236.41290283203125,89.22230529785156,126.10536193847656
2018-08-23,123.65013885498048,145.1026153564453,42.73448944091797,176.7847137451172,125.61911010742188,47.63000106811523,108.4740982055664,119.13501739501952,27.44050025939941,424.2106018066406,65.28807830810547,236.88243103027344,89.06658172607422,126.73983764648438
2018-08-24,123.75764465332031,145.77210998535156,43.0098762512207,178.3949737548828,126.03911590576172,47.56000137329102,109.3004379272461,120.42063903808594,27.78535461425781,425.0507507324219,65.84467315673828,238.8094024658203,90.05933380126953,126.98387145996094
2018-08-27,123.48399353027344,146.07730102539062,43.15740585327149,178.0729217529297,125.6386489868164,47.97000122070313,108.522705078125,120.00183868408205,27.775503158569336,427.5514831542969,65.89350128173828,239.04417419433597,89.19309997558594,126.2908172607422
2018-08-28,125.43863677978516,147.78057861328125,43.49180603027344,180.0442352294922,127.77772521972656,48.34000015258789,110.40870666503906,121.06346130371094,28.021825790405273,430.64532470703125,66.33291625976561,241.4015350341797,89.90361785888672,127.69644927978516
2018-08-29,125.17475128173828,148.12518310546875,43.45246505737305,179.8197784423828,127.59213256835938,47.95000076293945,110.79756927490234,120.87841033935548,28.04153060913086,431.07037353515625,66.32315063476561,241.8906097412109,89.5921630859375,127.69644927978516
2018-08-30,124.46131134033205,146.6385040283203,43.08855819702149,178.42425537109375,127.23074340820312,48.04999923706055,110.59341430664062,120.47907257080078,27.913442611694336,425.7130126953125,66.06926727294922,239.9342803955078,89.38775634765625,126.98387145996094
2018-08-31,125.43863677978516,146.8157196044922,43.07872009277344,178.87315368652344,127.41632080078124,48.81000137329102,110.85589599609376,121.04398345947266,28.07109069824219,431.0901794433594,66.15715026855469,240.90267944335938,89.74788665771484,127.49144744873048
